node_id,latitude,longitude,junction_type,source
3710121977,7.6947512,80.6521086,AA-Other,AA
258053453,6.908812,79.8952784,AA-Other,AA
6230885416,6.9093314,79.8960491,AA-Other,AA
258523315,7.9545394,80.9990381,AA-Other,AA
258523345,7.9455601,80.9999611,AA-Other,AA
1241520120,7.9987675,80.9253843,AA-Other,AA
7734473410,7.9413644,81.0002781,AA-Other,AA
258523358,7.9413592,81.0002047,AA-Other,AA
259648460,6.9152163,79.855985,AA-Other,AA
6258386258,6.9225303,79.8525729,AA-Other,AA
3164393649,6.9129219,79.8556908,AA-Other,AA
263155120,7.1872599,80.5894503,AA-Other,AA
3591084262,7.1669943,80.5724649,AA-Other,AA
263155217,7.214638,80.598026,AA-Other,AA
263179584,7.2411255,80.5933576,AA-Other,AA
1855322535,7.2550153,80.5895904,AA-Other,AA
268931354,6.8851181,79.8668302,AA-Other,AA
1792664495,6.8849907,79.8670069,AA-Other,AA
3742192428,6.888089,79.8642468,AA-Other,AA
269202453,6.9118677,79.8644769,AA-Other,AA
3355393382,6.9117995,79.8646636,AA-Other,AA
269202456,6.9116395,79.8646664,AA-Other,AA
3355393361,6.9115959,79.8646299,AA-Other,AA
6524681178,6.9114639,79.8563093,AA-Other,AA
275517851,6.9051655,79.9056985,AA-Other,AA
663702778,6.9039441,79.906832,AA-Other,AA
292783948,7.200907,79.8533142,AA-Other,AA
403881177,7.2055063,79.8511768,AA-Other,AA
308865192,7.9790873,79.8332896,AA-Other,AA
1731568828,7.7649475,79.8288592,AA-Other,AA
1731470195,7.980907,79.8335972,AA-Other,AA
309033793,6.946793,80.2149855,AA-Other,AA
3510278658,6.9522207,80.2125814,AA-Other,AA
3090078667,6.8533573,80.2616096,AA-Other,AA
3081634094,6.0299261,80.2416118,AA-Other,AA
310860950,6.6853284,80.3960779,AA-AA,AA
3937837818,6.7052019,80.3850901,AA-Other,AA
5303300108,6.6843626,80.3967127,AA-Other,AA
1797858594,6.7317282,80.2773496,AA-Other,AA
310863031,6.5832267,80.5731725,AA-Other,AA
2152800310,6.5833673,80.5731412,AA-Other,AA
311128308,6.4297053,79.9995983,AA-Other,AA
1094458277,6.4189228,80.0025171,AA-Other,AA
1138480331,6.4298246,79.999635,AA-Other,AA
313407297,7.2530719,79.8536394,AA-Other,AA
1478609150,7.2536607,79.8548474,AA-Other,AA
7786917078,7.1357844,80.0895544,AA-Other,AA
324966462,7.1358592,80.0895173,AA-Other,AA
324969585,7.109221,80.0487473,AA-Other,AA
7621971271,7.1157713,80.0556979,AA-Other,AA
324988637,6.9782248,79.9273873,AA-Other,AA
3864419806,6.9781778,79.9273455,AA-Other,AA
324988797,6.9779722,79.9271378,AA-Other,AA
3478551526,6.9767075,79.9258045,AA-Other,AA
324994643,6.9756887,79.9246414,AA-Other,AA
844679704,6.9767498,79.9257535,AA-Other,AA
324997495,6.966849,79.8998493,AA-Other,AA
621175136,6.957377,79.8897261,AA-Other,AA
324997506,6.9557396,79.8877332,AA-Other,AA
3431855628,6.9557321,79.884039,AA-Other,AA
324998173,6.9560385,79.8829445,AA-Other,AA
2499137348,6.9564985,79.8827385,AA-Other,AA
325000016,6.9574269,79.8896498,AA-Other,AA
4476504845,6.9668999,79.899754,AA-Other,AA
325003402,6.9605997,79.8811124,AA-Other,AA
1924772358,6.9600596,79.8810701,AA-Other,AA
325009601,6.9569983,79.8825221,AA-Other,AA
3431855608,6.9566893,79.8828527,AA-Other,AA
325011481,6.9637593,79.8817118,AA-Other,AA
3664895156,6.96076,79.8811284,AA-Other,AA
374112182,5.9526176,80.5350723,AA-Other,AA
1231840826,5.9548177,80.5334443,AA-Other,AA
403875118,6.9082454,79.898965,AA-Other,AA
2064203704,7.2142651,79.8471745,AA-Other,AA
403899731,7.0217699,79.8995534,AA-Other,AA
403899740,6.9906653,79.8931846,AA-Other,AA
8112505448,7.0154036,79.8983426,AA-Other,AA
403899785,6.9812505,79.8880539,AA-Other,AA
3577871618,6.9856668,79.8890748,AA-Other,AA
445260233,7.0599528,80.2598404,AA-Other,AA
2087261005,7.0727632,80.2690137,AA-Other,AA
5153458215,7.0459599,80.2537905,AA-Other,AA
445969634,7.2520446,80.4352129,AA-Other,AA
3591964802,7.2520781,80.4353467,AA-Other,AA
570766494,7.2525196,80.377078,AA-Other,AA
445970143,7.2504987,80.3629189,AA-Other,AA
4929241610,7.2507796,80.3678344,AA-Other,AA
3219914093,7.2549296,80.3539098,AA-Other,AA
562824120,7.8583773,80.6393909,AA-Other,AA
7765135906,7.7627968,80.5739352,AA-Other,AA
6218784868,7.8610145,80.6418988,AA-Other,AA
562824290,7.7502558,80.5630496,AA-Other,AA
2093608214,7.7562011,80.5679728,AA-Other,AA
566553126,7.9442992,80.629244,AA-Other,AA
7927504084,7.9473394,80.6285533,AA-Other,AA
566569982,8.3212205,80.3823354,AA-Other,AA
1181921887,8.3212196,80.3820002,AA-Other,AA
5364431661,8.320194,80.392883,AA-Other,AA
566574620,8.3416253,80.4117344,AA-Other,AA
1981468985,8.3352912,80.4110057,AA-Other,AA
5785122163,8.342314,80.4118763,AA-Other,AA
3518437204,8.1649147,80.5368349,AA-Other,AA
567011739,8.1307741,80.56153,AA-Other,AA
8014319683,8.1273369,80.5627474,AA-AA,AA
567011837,8.0921875,80.6293856,AA-Other,AA
6540075346,8.0896906,80.6377746,AA-Other,AA
570765602,7.3225193,80.6228775,AA-Other,AA
3088508767,7.3219033,80.6243917,AA-Other,AA
3088508746,7.3218511,80.6244193,AA-Other,AA
570765771,7.3277988,80.5779711,AA-Other,AA
2131510192,7.3312982,80.5710241,AA-Other,AA
4929241606,7.2508241,80.368325,AA-Other,AA
598168274,6.7682483,80.9584923,AA-Other,AA
603240427,6.763807,80.9131266,AA-AA,AA
598168296,6.7689001,80.9599969,AA-Other,AA
2646312392,6.7890088,80.9701844,AA-Other,AA
599347546,6.8098129,79.882947,AA-Other,AA
7085525496,6.8127231,79.880845,AA-Other,AA
602759879,8.3368477,80.4063441,AA-Other,AA
1146218640,8.3351205,80.410581,AA-Other,AA
4137359440,8.3323152,80.4032616,AA-Other,AA
602759923,8.0398278,80.5983263,AA-Other,AA
5302260374,8.0398789,80.598278,AA-Other,AA
3157384370,6.7435343,81.0181648,AA-Other,AA
1712466837,6.7674109,80.8473065,AA-Other,AA
603247200,5.9737457,80.4293409,AA-Other,AA
1397128195,5.9737147,80.429562,AA-Other,AA
1397090864,5.9736837,80.4281911,AA-Other,AA
610951677,6.1636296,81.1626757,AA-Other,AA
5144316608,6.1549589,81.1488463,AA-Other,AA
3674777304,6.1924653,81.1841664,AA-Other,AA
610955288,6.4349907,81.1308725,AA-Other,AA
10132667231,6.4348309,81.130877,AA-Other,AA
610970078,6.2554067,81.227095,AA-Other,AA
13055938742,6.2556096,81.2270775,AA-Other,AA
3677422292,6.2115401,81.2042706,AA-Other,AA
615737752,7.999733,80.2713402,AA-Other,AA
2093611694,8.1510931,80.2945774,AA-Other,AA
2638058811,7.9958812,80.2707991,AA-Other,AA
617806916,7.4868473,80.3661295,AA-Other,AA
5245953970,7.4867808,80.3665893,AA-Other,AA
9513937134,7.4870058,80.3653317,AA-Other,AA
617806943,7.4888049,80.3620962,AA-Other,AA
5248343448,7.4872218,80.3647309,AA-Other,AA
3167641878,7.1956868,80.1531822,AA-Other,AA
617967898,7.2298179,80.2015668,AA-Other,AA
1427371978,7.2263873,80.1991365,AA-Other,AA
617967952,7.2413523,80.211272,AA-AA,AA
5764078202,7.2420527,80.2116326,AA-Other,AA
7087535778,7.2413077,80.2114465,AA-AA,AA
617968149,7.2508593,80.3321312,AA-AA,AA
13811688265,7.2353302,80.3102392,AA-Other,AA
4929242043,7.2513957,80.3349984,AA-Other,AA
3851353586,7.2828823,80.3247159,AA-Other,AA
618027759,6.9120607,79.8509414,AA-Other,AA
1963939812,6.9122289,79.8514581,AA-Other,AA
618096975,6.898955,79.8603415,AA-Other,AA
620382516,6.9032109,79.8586112,AA-Other,AA
618273393,6.8793914,79.8598221,AA-Other,AA
3617768739,6.8862313,79.8578017,AA-Other,AA
9565952986,6.8782864,79.8601853,AA-Other,AA
618514963,6.9104278,79.887889,AA-Other,AA
10219043311,6.9107364,79.8875206,AA-Other,AA
618514969,6.9085576,79.8953019,AA-Other,AA
4692166486,6.9082833,79.894681,AA-Other,AA
618528183,6.9091483,79.8962328,AA-Other,AA
2122125311,6.9086247,79.8954098,AA-Other,AA
618604210,8.030379,79.8289582,AA-Other,AA
1400433848,8.0302248,79.8307919,AA-Other,AA
618605190,8.030444,79.8538765,AA-Other,AA
4140943332,8.0303897,79.8537093,AA-Other,AA
619152165,6.9038878,79.9067784,AA-Other,AA
1429213457,6.9050819,79.9056398,AA-Other,AA
619152185,6.9059828,79.9045135,AA-Other,AA
1912464464,6.9080927,79.8990331,AA-Other,AA
619195381,6.8817692,79.8698835,AA-Other,AA
4011680781,6.881386,79.8700619,AA-Other,AA
619195388,6.8817677,79.8696069,AA-Other,AA
4011682730,6.8822115,79.8695284,AA-Other,AA
619224223,6.9400534,79.8783407,AA-Other,AA
1863416593,6.9400533,79.8782133,AA-Other,AA
619224226,6.9401678,79.8782155,AA-Other,AA
1863416599,6.9401671,79.8783383,AA-Other,AA
12373680251,6.943379,79.8782119,AA-Other,AA
619227137,6.9345103,79.8658156,AA-Other,AA
6407621053,6.9345422,79.8661251,AA-Other,AA
619883043,6.8516836,80.0327266,AA-Other,AA
619905141,7.0666448,80.012222,AA-Other,AA
4790000816,7.0666905,80.0122458,AA-Other,AA
5565782276,6.8478543,79.9257199,AA-Other,AA
9924565830,6.9034001,79.8585533,AA-Other,AA
620384473,6.9159941,79.84823,AA-Other,AA
7085654863,6.914604,79.8486658,AA-Other,AA
620529017,7.091863,79.8884465,AA-Other,AA
4152530090,6.9560054,79.8882139,AA-Other,AA
634172980,9.1292587,80.4467958,AA-AA,AA
1146591926,9.1300058,80.4464208,AA-Other,AA
6538140529,8.9651213,80.5255261,AA-Other,AA
6286620951,9.1535932,80.6490194,AA-Other,AA
635079773,6.9015438,79.8529116,AA-Other,AA
3822124809,6.9037363,79.8521962,AA-Other,AA
635111100,6.8992563,79.8607737,AA-Other,AA
3808874254,6.8976196,79.8601158,AA-Other,AA
635117662,6.9112394,79.8774396,AA-Other,AA
635164747,6.862331,79.8637742,AA-Other,AA
7085690885,6.8707525,79.8620246,AA-Other,AA
910154883,6.8464,79.9485034,AA-Other,AA
635166169,6.9084454,79.8930927,AA-Other,AA
4692166467,6.9085102,79.8946051,AA-Other,AA
635795993,6.9069153,79.8511027,AA-Other,AA
2925773146,6.9108098,79.8498449,AA-Other,AA
635855735,6.8697873,79.8881915,AA-Other,AA
3354661040,6.869953,79.8877932,AA-Other,AA
635855755,6.8699221,79.8883224,AA-Other,AA
635857021,6.8698245,79.8885843,AA-Other,AA
635857018,6.869667,79.8885318,AA-Other,AA
635857020,6.8701014,79.8878532,AA-Other,AA
4582456543,6.8691777,79.8900027,AA-Other,AA
637009411,7.0918835,79.9939574,AA-Other,AA
4068148608,7.0921697,79.9930463,AA-Other,AA
5315988825,7.0916087,79.9946936,AA-Other,AA
637763018,7.101328,79.9106782,AA-Other,AA
638969238,7.1012717,79.9103637,AA-Other,AA
667529248,7.0917072,79.9688735,AA-Other,AA
639266144,7.2912616,79.8525476,AA-Other,AA
3658420115,7.2726076,79.8639069,AA-Other,AA
3658467162,7.3460299,79.8398991,AA-Other,AA
6006772899,6.8452239,79.9297996,AA-Other,AA
645126091,6.9782322,79.927277,AA-Other,AA
3864419811,6.9782809,79.9273209,AA-Other,AA
651637344,7.084894,79.8934173,AA-Other,AA
1278169498,7.0848026,79.8932173,AA-Other,AA
7291030424,7.0882947,79.8989697,AA-Other,AA
651637359,7.0847459,79.893093,AA-Other,AA
1278086605,7.0812477,79.891203,AA-Other,AA
651747031,6.7715667,79.8854283,AA-Other,AA
3448778695,6.77937,79.8831278,AA-Other,AA
2339320507,6.7270444,79.9053575,AA-Other,AA
652378597,6.7141152,79.9075138,AA-Other,AA
2339365431,6.7208538,79.9073772,AA-Other,AA
652384089,6.7881034,79.8851689,AA-Other,AA
1425700952,6.7879453,79.8851156,AA-Other,AA
652533088,6.9110022,79.8815998,AA-Other,AA
3150421800,6.911237,79.8775348,AA-Other,AA
658424660,7.0348673,79.9906666,AA-Other,AA
2028303947,7.0270901,79.9808296,AA-Other,AA
661806557,6.8494796,79.8659565,AA-Other,AA
1249801969,6.8530956,79.8657584,AA-Other,AA
662848124,6.9093762,79.896134,AA-Other,AA
3574703794,6.9094816,79.8967648,AA-Other,AA
4817216282,6.9035171,79.9096546,AA-Other,AA
665214512,6.911433,79.8496023,AA-AA,AA
665214513,6.91178,79.8500887,AA-AA,AA
4515020730,6.9141184,79.8487391,AA-Other,AA
665240022,6.9274584,79.8496488,AA-Other,AA
255040405,6.9319851,79.8468093,AA-Other,AA
2339326612,6.7266366,79.9052834,AA-Other,AA
665685929,6.7797571,79.8831169,AA-Other,AA
1418994146,6.7798056,79.8830503,AA-Other,AA
6266463975,6.779609,79.8832052,AA-Other,AA
665686664,6.9449008,79.8784037,AA-Other,AA
666881493,6.9159674,79.8481457,AA-Other,AA
4515020715,6.9187374,79.847172,AA-Other,AA
667426156,7.1261196,80.0706261,AA-Other,AA
667536145,7.0921091,79.9709194,AA-Other,AA
3289420458,7.09278,79.989979,AA-Other,AA
678334663,6.8973808,79.8597678,AA-Other,AA
678334730,6.897593,79.8598671,AA-Other,AA
678334679,6.8971519,79.8599556,AA-Other,AA
678335411,6.8967441,79.8599233,AA-Other,AA
678334696,6.8970756,79.8597705,AA-Other,AA
678334722,6.897461,79.8600606,AA-Other,AA
678334735,6.8976631,79.8599031,AA-Other,AA
3742192393,6.8923173,79.8622987,AA-Other,AA
13425538963,6.8968989,79.8598466,AA-Other,AA
733573148,6.9756261,79.9247015,AA-Other,AA
6535741179,6.9684666,79.910777,AA-Other,AA
843513352,7.0911479,79.9963044,AA-Other,AA
5315988823,7.0915208,79.994835,AA-Other,AA
843513354,7.0910764,79.998107,AA-Other,AA
3891382236,7.0910944,79.9974686,AA-Other,AA
847851002,9.6596299,80.160805,AA-Other,AA
847869821,9.6590731,80.1634038,AA-Other,AA
847851217,9.6712149,80.0969486,AA-Other,AA
847851287,9.6623084,80.0819607,AA-Other,AA
4136824664,9.6620592,80.0816893,AA-AA,AA
4136868892,9.659153,80.1636582,AA-Other,AA
849189814,9.6818316,80.2211505,AA-Other,AA
1141723502,9.5819824,80.3658165,AA-Other,AA
1148495443,9.6777321,80.1963904,AA-Other,AA
849238535,9.6627778,80.062322,AA-Other,AA
1148494612,9.6620781,80.0811261,AA-Other,AA
2152817015,9.6577589,80.0250594,AA-Other,AA
849241788,9.6606018,80.0116525,AA-Other,AA
5445976497,9.6647252,80.0097165,AA-Other,AA
901009262,8.5873384,81.2152571,AA-Other,AA
4062727240,8.587106,81.2153578,AA-Other,AA
901010009,8.3509456,80.9845707,AA-Other,AA
7071757658,8.149093,80.8373626,AA-Other,AA
4336068793,8.3664731,81.0030441,AA-Other,AA
904233218,8.5675245,81.231744,AA-Other,AA
1242787976,8.5747072,81.2265012,AA-Other,AA
904233239,7.885523,80.6520769,AA-Other,AA
5202667325,7.9289593,80.6868567,AA-Other,AA
7599684152,7.8850724,80.6516679,AA-AA,AA
904233493,8.5812192,81.1894298,AA-Other,AA
6537569534,8.5817003,81.1891679,AA-AA,AA
7051044596,8.5013562,81.1918232,AA-Other,AA
904233581,7.4939423,80.3752252,AA-Other,AA
3064571973,7.4928267,80.3668407,AA-Other,AA
13682136255,6.8416723,79.9643455,AA-Other,AA
912268077,6.6656212,80.4315926,AA-Other,AA
4851065489,6.6236711,80.542844,AA-Other,AA
1694691223,6.682145,80.409801,AA-Other,AA
937249756,7.2816622,80.6661442,AA-Other,AA
2382076784,7.2813113,80.6663213,AA-Other,AA
4177584096,7.2814514,80.6664298,AA-Other,AA
2382152045,7.2943,80.6500034,AA-Other,AA
937250000,7.2815703,80.6708528,AA-Other,AA
2382076798,7.2814084,80.6666981,AA-Other,AA
2334261008,7.2991841,80.7346896,AA-Other,AA
970058024,5.9453334,80.5488191,AA-Other,AA
12328410054,5.9449449,80.5488917,AA-Other,AA
974346527,6.9065997,81.558921,AA-Other,AA
1809828943,6.9288084,81.3592553,AA-Other,AA
6695208837,6.906732,81.5592544,AA-Other,AA
1028522566,8.3053994,80.4488458,AA-Other,AA
1028522781,8.307717,80.4730502,AA-Other,AA
1028522572,8.3098348,80.4230905,AA-Other,AA
1181921828,8.3229013,80.4160762,AA-Other,AA
3518418196,8.2742889,80.4998905,AA-Other,AA
1039403582,6.9033547,79.9102826,AA-Other,AA
3502106859,6.9033013,79.9073759,AA-Other,AA
1039412973,6.9033194,79.9107028,AA-Other,AA
1668906602,6.9033276,79.9106238,AA-Other,AA
1039421894,6.9033837,79.9106335,AA-Other,AA
1637717826,6.338512,80.0289804,AA-Other,AA
3351203885,6.7464189,81.1934778,AA-Other,AA
1138324553,6.5854214,79.9605747,AA-Other,AA
1138325594,6.5786643,79.9626265,AA-Other,AA
1667080259,6.5940474,79.9590846,AA-Other,AA
7103760769,6.6083719,79.9526657,AA-Other,AA
10130181943,6.5776055,79.9630121,AA-Other,AA
1614298412,6.4303405,79.9995345,AA-Other,AA
1139248145,5.9937387,80.3076026,AA-Other,AA
7094563039,5.9937245,80.3077242,AA-Other,AA
1674485421,6.028388,80.243207,AA-Other,AA
1642975181,9.4380464,80.4076259,AA-Other,AA
2835617079,8.3350981,80.4108627,AA-Other,AA
1147026886,7.6562402,81.7409014,AA-Other,AA
1880354575,7.5174311,81.7871514,AA-Other,AA
1883639101,7.6619428,81.7404236,AA-Other,AA
1147030351,7.672213,81.7339746,AA-Other,AA
2145571047,6.9382328,80.9939149,AA-Other,AA
4136824665,9.662098,80.0814653,AA-AA,AA
1862815989,6.9182394,80.0986648,AA-Other,AA
1181395615,5.9744021,80.4354606,AA-Other,AA
3279700855,5.9742318,80.438144,AA-Other,AA
1397099240,5.9737914,80.4328117,AA-Other,AA
1401472757,8.324067,80.4140929,AA-Other,AA
3215382447,6.989024,80.4942613,AA-Other,AA
11765244590,6.7261091,80.0338871,AA-Other,AA
1231840374,5.9992804,80.5195786,AA-Other,AA
1812292194,6.0094686,80.5175436,AA-Other,AA
3621305202,5.9972911,80.5192288,AA-Other,AA
1231840774,5.9585335,80.5299938,AA-Other,AA
12625589426,5.9708493,80.5204574,AA-Other,AA
1231840785,5.9574756,80.5308652,AA-Other,AA
1235750064,6.9104834,79.8880069,AA-Other,AA
1235750071,6.9108722,79.8874887,AA-Other,AA
1428448780,6.9107351,79.887772,AA-Other,AA
1235814824,8.3666494,81.0032824,AA-Other,AA
2094947243,8.4484621,81.057976,AA-Other,AA
1239435066,7.619476,80.246502,AA-Other,AA
2902101196,7.6196274,80.2462285,AA-Other,AA
1247060927,7.6156862,80.2491593,AA-Other,AA
1239435069,7.6198921,80.2459304,AA-Other,AA
2186928769,7.6200608,80.2458487,AA-Other,AA
1239436241,7.5518898,80.3024308,AA-Other,AA
1239436268,7.5824355,80.2803317,AA-Other,AA
3066364711,7.5226336,80.3296305,AA-Other,AA
1239489670,7.3351475,80.3002487,AA-Other,AA
3174892783,7.3353889,80.3001827,AA-AA,AA
1239489675,7.3348254,80.3003238,AA-Other,AA
5319762817,7.334169,80.3001569,AA-Other,AA
1239489695,7.3351507,80.3003949,AA-Other,AA
1239489717,7.3354362,80.3002625,AA-AA,AA
1239568660,7.6560361,80.221169,AA-Other,AA
6511383104,7.6557313,80.2210346,AA-Other,AA
1239651798,7.8218039,80.2499582,AA-Other,AA
1239725256,7.9208569,80.2393842,AA-Other,AA
2638058713,7.9939918,80.2694666,AA-Other,AA
1241520208,8.000537,80.9244761,AA-Other,AA
2285202897,8.0393041,80.9056254,AA-Other,AA
1241527366,7.9207143,81.0421179,AA-Other,AA
9322671515,7.9209741,81.0418458,AA-Other,AA
2304485540,7.905759,81.1258095,AA-Other,AA
1241527372,7.932301,81.0317364,AA-Other,AA
9394230354,7.9354562,81.0273804,AA-Other,AA
1242694031,8.5872145,81.2065145,AA-AA,AA
4139418521,8.5872683,81.2062036,AA-AA,AA
4139420762,8.587347,81.2147319,AA-Other,AA
1242695993,8.6066122,81.1786878,AA-Other,AA
3805434522,8.5875037,81.206283,AA-Other,AA
1242700513,8.6137485,81.1743423,AA-Other,AA
1242703950,8.6179621,81.1627387,AA-Other,AA
2093935801,8.5992601,80.9231291,AA-Other,AA
1242715443,8.5643151,81.1599459,AA-Other,AA
1242786013,8.5002732,81.0946741,AA-Other,AA
1242795111,8.5772763,81.2246876,AA-Other,AA
1242795099,8.5800882,81.2235042,AA-Other,AA
13929460688,8.5802581,81.2233983,AA-Other,AA
1242795139,8.5817397,81.2220969,AA-Other,AA
4139440649,8.580579,81.2231683,AA-Other,AA
1245043305,9.6323418,80.1483806,AA-Other,AA
4136824661,9.6619085,80.0819224,AA-Other,AA
4137314888,9.5043848,80.2120266,AA-Other,AA
3774582589,6.8494834,79.8660385,AA-Other,AA
1249855906,6.8098609,79.8830262,AA-Other,AA
1268335758,7.2055001,79.8512711,AA-Other,AA
2155584783,7.2008805,79.8534127,AA-Other,AA
1269994723,7.1925918,79.8571407,AA-Other,AA
4087054265,7.1983687,79.8545364,AA-Other,AA
1274137040,6.9112261,79.849672,AA-Other,AA
1278003886,6.7974295,79.8884721,AA-Other,AA
1278003887,6.7881625,79.8850185,AA-Other,AA
2361900638,6.7950376,79.8877744,AA-Other,AA
1278079600,6.9116439,79.8643856,AA-Other,AA
3164356590,6.9118509,79.8644413,AA-Other,AA
1280044911,6.9117452,79.8586618,AA-Other,AA
1278079633,6.9116177,79.8644029,AA-Other,AA
1278079635,6.9120186,79.858136,AA-Other,AA
1278086414,7.0817335,79.8908888,AA-Other,AA
2507098828,7.0818291,79.8909085,AA-Other,AA
2155580115,7.0808535,79.8907857,AA-AA,AA
1307336317,6.9117371,79.8581841,AA-Other,AA
1280044917,6.9118364,79.8576784,AA-Other,AA
6524681177,6.9118935,79.8565657,AA-AA,AA
1280869010,6.9324834,79.846142,AA-Other,AA
665241266,6.93259,79.8459655,AA-Other,AA
1280869013,6.9328945,79.8461765,AA-Other,AA
1282529649,5.9885327,80.3238482,AA-Other,AA
5352929666,5.9884452,80.3240001,AA-Other,AA
6277534245,6.911678,79.8581554,AA-Other,AA
1307348559,6.9110887,79.8817585,AA-Other,AA
2131864641,6.9110752,79.8820488,AA-Other,AA
1331893829,6.9712672,80.7670396,AA-Other,AA
3820002302,6.9716994,80.7668438,AA-Other,AA
3815809876,6.9677761,80.7675694,AA-Other,AA
2035811614,6.9717401,80.766972,AA-Other,AA
1428650220,6.0975273,80.884747,AA-Other,AA
1346379037,6.9116655,79.8580144,AA-Other,AA
1364655117,5.9629783,80.4096631,AA-Other,AA
1640240442,5.9649835,80.3910813,AA-Other,AA
1397140981,5.9632621,80.4097488,AA-Other,AA
3935855296,5.9687906,80.4221226,AA-Other,AA
1397147766,5.9684948,80.4158598,AA-Other,AA
3935855297,5.9688383,80.4219296,AA-Other,AA
5169879074,8.0301828,79.8310971,AA-Other,AA
1400433849,8.0302262,79.8314872,AA-Other,AA
5169879054,8.0301221,79.8312241,AA-Other,AA
1400433850,8.0307313,79.8534529,AA-Other,AA
4140943341,8.0305452,79.8538094,AA-Other,AA
1401456407,8.3074469,80.326105,AA-Other,AA
1401456461,8.3267736,80.3597684,AA-Other,AA
2093612570,8.2836744,80.2623993,AA-Other,AA
7185588314,8.3272592,80.3605143,AA-Other,AA
1401472808,8.324204,80.4138785,AA-Other,AA
12118609956,8.3264509,80.4107077,AA-Other,AA
1401472937,8.3266962,80.4102446,AA-Other,AA
12118609958,8.3269637,80.4099693,AA-Other,AA
1401472941,8.3266962,80.4105149,AA-Other,AA
1401473045,8.3286764,80.4074048,AA-Other,AA
11743149450,8.3288394,80.4072915,AA-Other,AA
1401473049,8.3286707,80.407688,AA-Other,AA
11572133444,8.3284189,80.4079016,AA-Other,AA
1401473103,8.3315349,80.4027694,AA-Other,AA
1401473132,8.3318753,80.4028818,AA-Other,AA
13567087001,8.3213687,80.395134,AA-Other,AA
1425700953,6.7879997,79.8849533,AA-Other,AA
1420351659,6.4421818,79.9925227,AA-Other,AA
1420351935,6.4589501,79.9869955,AA-Other,AA
2083533106,6.4767409,79.9829475,AA-Other,AA
3448778696,6.7803595,79.8834135,AA-Other,AA
1427371818,7.2051005,80.1740776,AA-Other,AA
1427371952,7.2240322,80.1945242,AA-Other,AA
3699494976,6.1100278,80.931975,AA-Other,AA
1428665347,6.2138438,80.9443292,AA-Other,AA
1985676796,6.2533845,80.9132738,AA-Other,AA
3699457435,6.1991517,80.945129,AA-Other,AA
6947814997,6.9051574,79.9055503,AA-Other,AA
1429213459,6.9085044,79.8986447,AA-Other,AA
1446610177,6.7144774,79.9890405,AA-Other,AA
2079215806,6.7068041,79.9372192,AA-Other,AA
1453000665,9.3140657,80.6977833,AA-Other,AA
4136994000,9.3138607,80.6967091,AA-Other,AA
1453000766,9.3162231,80.7059599,AA-Other,AA
5217538839,9.2625754,80.8112651,AA-AA,AA
1457319623,9.2236238,80.7888877,AA-Other,AA
6281782186,9.2320702,80.8052157,AA-Other,AA
3679319579,9.1541314,80.650038,AA-Other,AA
3849049823,7.0810367,79.8907514,AA-Other,AA
1475786189,6.9722091,79.8858573,AA-Other,AA
4693290695,7.2662979,79.8604042,AA-Other,AA
1506183874,6.0329119,80.2149187,AA-Other,AA
3377393479,6.0326546,80.2166783,AA-Other,AA
1535398426,7.5000486,80.3485539,AA-Other,AA
3064572227,7.4900342,80.3597046,AA-Other,AA
3066364582,7.5178144,80.333711,AA-Other,AA
1535398451,7.4769142,80.3768318,AA-Other,AA
4067964375,7.478357,80.3741469,AA-Other,AA
4067967894,7.4737695,80.3904575,AA-Other,AA
1541715354,7.7153167,81.6982999,AA-Other,AA
2382030363,7.7179259,81.698891,AA-Other,AA
1545169133,7.2507194,81.8544072,AA-Other,AA
3316015809,7.3310852,81.8469528,AA-Other,AA
3302172264,7.2333372,81.851665,AA-Other,AA
1571011417,7.0927338,79.9902348,AA-Other,AA
1599036622,5.9668328,80.4531162,AA-Other,AA
3279700971,5.9737493,80.4390387,AA-Other,AA
6542960916,5.9637215,80.4562507,AA-Other,AA
1617989288,6.2784145,80.0402578,AA-Other,AA
1779605042,6.3137533,80.0351229,AA-Other,AA
1636603514,6.0379257,80.2508078,AA-Other,AA
6492863077,6.0378179,80.250401,AA-Other,AA
3365313019,5.9650785,80.3909886,AA-Other,AA
7042347620,9.4365499,80.4076551,AA-AA,AA
1650097492,5.9446433,80.550332,AA-Other,AA
4885745120,5.9446019,80.5499314,AA-Other,AA
1692793167,7.8674372,80.6507066,AA-Other,AA
1651774095,7.8648421,80.6442265,AA-Other,AA
6218784870,7.8659981,80.645042,AA-Other,AA
7103753926,6.6082518,79.9526706,AA-Other,AA
3081634069,6.0295523,80.241845,AA-Other,AA
1674509938,5.966015,80.3825436,AA-Other,AA
10575124012,5.9655878,80.3835158,AA-Other,AA
1675667180,7.7297315,81.6773963,AA-Other,AA
1899261664,7.7285104,81.6841321,AA-Other,AA
13743364556,7.7849874,81.5911933,AA-AA,AA
1676479570,6.8786303,79.8716465,AA-Other,AA
6277491043,6.8785304,79.8720318,AA-Other,AA
1681115626,7.727309,81.6856456,AA-Other,AA
6495299632,7.7270958,81.6858812,AA-Other,AA
1683151514,6.875491,79.8609399,AA-Other,AA
1683151517,6.8755575,79.8609169,AA-Other,AA
1683151516,6.8755177,79.8610281,AA-Other,AA
7085684184,6.870771,79.8621013,AA-Other,AA
9565952987,6.8782613,79.8601187,AA-Other,AA
