node_id,latitude,longitude,street_count
1157613973,7.416865,80.68323,3
1164676122,7.302933,80.65852,3
1172970726,8.580524,81.231336,4
1181395615,5.974402,80.435461,3
1181395662,5.975661,80.427636,3
1181395693,5.978189,80.430409,3
1181921633,8.306244,80.409471,1
1181921742,8.308129,80.407333,3
1181921747,8.32152,80.382206,3
1181921828,8.322901,80.416076,3
1181921887,8.32122,80.382,3
1181921888,8.344309,80.399903,3
1185558582,6.81875,79.885969,2
1185558591,6.813044,79.881112,3
1186240418,6.891673,80.598409,3
1186240445,6.889892,80.598162,3
1186247404,6.868904,80.599958,3
1190507161,6.963023,80.518039,3
1190546887,6.839329,80.612288,3
1212770518,6.783483,79.991947,3
1212770520,6.726098,80.033969,3
1212770521,6.72836,80.033163,3
1212770531,6.752782,80.016407,3
1212770540,6.75174,80.019318,3
1213041863,6.643698,80.179986,3
1213041911,6.645236,80.179742,3
1213041924,6.650562,80.177588,3
1213042254,6.652881,80.176883,3
1222995418,6.836504,80.572049,3
1222995629,6.836882,80.571957,3
1222995635,6.836479,80.571756,3
1223888358,6.669178,79.972542,3
1223888669,6.674311,80.006067,1
1231840374,5.99928,80.519579,3
1231840453,6.02431,80.495657,3
1231840774,5.958534,80.529994,3
1231840785,5.957476,80.530865,3
1231840826,5.954818,80.533444,3
1231879141,5.941081,80.494351,3
1232107044,6.380892,81.314464,3
1233269765,6.028102,80.39336,3
1233269778,5.981115,80.340288,3
1233271397,5.975843,80.427863,3
1233271580,6.022802,80.40705,3
1235697388,7.043083,80.131493,3
1235697661,7.119769,80.116702,3
1235697764,7.097742,80.144641,3
1235750064,6.910483,79.888007,3
1235750071,6.910872,79.887489,3
1235750079,6.911171,79.887741,3
1235775050,6.030948,80.217047,3
1235775273,6.032668,80.216819,3
1235775279,6.032422,80.217349,3
1235777074,6.908572,79.877452,3
1235783744,7.253494,80.172475,3
1235804433,8.347579,81.00835,3
1235804471,8.34773,81.008545,3
1235814824,8.366649,81.003282,3
1235814874,8.366322,81.003259,3
1237365640,8.260881,80.400047,1
1237974510,7.439276,80.237436,3
1237974516,7.449038,80.258097,3
1239435066,7.619476,80.246502,3
1239435069,7.619892,80.24593,4
1239435091,7.619976,80.246013,3
1239435107,7.619802,80.245735,3
1239436241,7.55189,80.302431,3
1239436268,7.582436,80.280332,3
1239442870,7.412801,80.210391,3
1239442924,7.451364,80.191392,3
1239489670,7.335148,80.300249,3
1239489675,7.334825,80.300324,3
1239489695,7.335151,80.300395,3
1239489717,7.335436,80.300262,4
1239558969,7.295477,80.236624,3
1239568660,7.656036,80.221169,3
1239651798,7.821804,80.249958,4
1239690924,7.829337,80.301365,3
1239725256,7.920857,80.239384,3
1240466576,8.581519,81.227003,3
1240466579,8.581316,81.227404,3
1240466580,8.581047,81.227515,4
1240466589,8.581407,81.227401,3
1240466593,8.581276,81.227302,3
1240466596,8.581318,81.227251,3
1240466605,8.579245,81.230295,4
1240466813,8.581725,81.227529,3
1240466817,8.58144,81.227297,3
1240467172,8.581323,81.227624,3
1241520120,7.998768,80.925384,3
1241520208,8.000537,80.924476,3
1241520212,7.998177,80.92448,3
1241527366,7.920714,81.042118,3
1241527372,7.932301,81.031736,3
1241535500,7.92855,81.030023,3
1241537030,7.971935,81.020142,1
1241541843,7.921935,80.994423,1
1241541926,7.921829,80.996562,3
1241600897,6.947747,80.093629,3
1241645825,7.153001,80.058198,1
1242330004,6.087885,80.21181,3
1242344698,6.047352,80.248542,3
1242395226,6.039935,80.234166,4
1242562069,6.039026,80.227847,3
1242562100,6.042772,80.227437,4
1242562192,6.042575,80.22282,3
1242694030,8.347463,81.008595,3
1242694031,8.587214,81.206514,3
1242695993,8.606612,81.178688,3
1242700513,8.613748,81.174342,3
1242700557,8.637222,81.201864,3
1242703950,8.617962,81.162739,3
1242715443,8.564315,81.159946,3
1242786013,8.500273,81.094674,3
1242786017,8.472672,81.144681,3
1242786587,8.56863,81.233752,3
1242786590,8.566771,81.237905,3
1242786599,8.576948,81.228382,4
1242787901,8.570364,81.237576,3
1242787964,8.56182,81.235722,3
1242787976,8.574707,81.226501,3
1242787991,8.581059,81.23187,1
1242788104,8.565005,81.239366,1
1242788118,8.579696,81.230652,4
1242788120,8.580554,81.223713,3
1242791210,8.576557,81.234572,3
1242791243,8.57738,81.234703,3
1242795099,8.580088,81.223504,3
1242795111,8.577276,81.224688,3
1242795139,8.58174,81.222097,3
1244985940,8.345925,80.40732,3
1244985944,8.355279,80.404997,3
1245021311,9.798181,79.958094,3
1245021317,9.814308,80.012726,3
1245021322,9.80093,80.034362,3
1245032999,9.785596,80.033696,4
1245033009,9.759916,79.981832,3
1245033016,9.780131,79.988142,3
1245033029,9.777567,80.114976,3
1245033035,9.778822,80.116197,3
1245033052,9.762804,80.117738,3
1245033104,9.783609,80.078263,3
1245033118,9.810232,79.997457,3
1245033122,9.779391,79.987872,3
1245034081,9.79563,80.122504,3
1245034098,9.78711,80.086259,1
1245037494,9.806956,80.157257,3
1245043260,9.658915,80.163588,3
1245043305,9.632342,80.148381,3
1245763163,9.809784,80.071839,3
1247060927,7.615686,80.249159,3
1247065794,7.632649,80.305098,3
1249801968,6.85307,79.86582,3
1249801969,6.853096,79.865758,3
1249855906,6.809861,79.883026,4
1261568353,7.286245,79.985578,4
1261568415,7.229445,79.988481,3
1261568522,7.321866,79.977256,3
1268329299,7.13298,79.888598,3
1268334809,7.143011,79.930696,3
1268334824,7.204647,79.920958,3
1268334826,7.184696,79.908169,3
1268335758,7.2055,79.851271,4
1269994619,7.182777,79.865125,1
1269994723,7.192592,79.857141,3
1274137038,6.893249,79.853571,2
1274137040,6.911226,79.849672,3
1278003886,6.79743,79.888472,3
1278003887,6.788162,79.885018,3
1278007299,6.727182,79.901093,3
1278007303,6.727197,79.900517,3
1278079598,6.91121,79.858233,3
1278079600,6.911644,79.864386,3
1278079633,6.911618,79.864403,3
1278079635,6.912019,79.858136,3
1278079706,6.913984,79.86483,3
1278079713,6.914029,79.864726,4
1278086414,7.081734,79.890889,4
1278086492,7.086772,79.890731,2
1278086605,7.081248,79.891203,3
1278169498,7.084803,79.893217,4
1280044911,6.911745,79.858662,3
1280044912,6.91013,79.85911,3
1280044917,6.911836,79.857678,3
1280868423,6.922878,79.847778,3
1280869006,6.932196,79.845706,4
1280869010,6.932483,79.846142,3
1280869012,6.932716,79.845763,4
1280869013,6.932894,79.846176,4
1282529649,5.988533,80.323848,3
1285521703,7.028339,79.921739,4
1285521727,7.028354,79.921927,4
1285521732,7.028131,79.920059,4
1285521745,7.028206,79.921748,3
1290251657,7.386902,80.733084,3
1292992471,7.088871,80.00539,3
1307336317,6.911737,79.858184,3
1307336320,6.912288,79.857993,3
1307347933,6.908464,79.877164,4
1307348559,6.911089,79.881758,4
1314754534,7.421072,80.633867,3
1314754545,7.421284,80.633347,3
1315967063,7.405283,80.778177,1
1316756487,6.905029,79.862679,3
1316756498,6.905468,79.863039,3
1316756516,6.905349,79.86225,3
1331893829,6.971267,80.76704,3
1340667695,6.097108,80.875941,3
1346377742,6.915999,79.862157,3
1346377747,6.916346,79.862602,3
1346377753,6.9159,79.861796,3
1346379037,6.911666,79.858014,3
1348104699,6.86654,79.900496,3
1364596318,6.830549,80.98958,3
1364655117,5.962978,80.409663,3
1364675869,6.045616,80.22487,3
1365357696,7.261567,79.842864,1
1369209676,6.903213,79.862738,3
1370716561,7.027908,79.915535,3
1397090861,5.975656,80.427557,3
1397090864,5.973684,80.428191,3
1397099213,5.975456,80.429678,3
1397099228,5.975181,80.431771,3
1397099240,5.973791,80.432812,3
1397128195,5.973715,80.429562,3
1397140981,5.963262,80.409749,3
1397147766,5.968495,80.41586,3
1400433848,8.030225,79.830792,3
1400433849,8.030226,79.831487,3
1400433850,8.030731,79.853453,3
1401456407,8.307447,80.326105,3
1401456461,8.326774,80.359768,3
1401456469,8.327786,80.361388,3
1401472757,8.324067,80.414093,3
1401472808,8.324204,80.413878,3
1401472831,8.324234,80.414058,3
1401472905,8.326573,80.410431,3
1401472937,8.326696,80.410245,3
1401472941,8.326696,80.410515,3
1401472957,8.326747,80.410505,3
1401472976,8.32682,80.410328,3
1401472980,8.32683,80.41038,3
1401473001,8.328535,80.40757,3
1401473006,8.328553,80.407621,3
1401473035,8.328629,80.407413,3
1401473045,8.328676,80.407405,3
1401473049,8.328671,80.407688,3
1401473053,8.328735,80.407688,3
1401473074,8.328812,80.407484,3
1401473103,8.331535,80.402769,3
1401473107,8.331782,80.403056,3
1401473132,8.331875,80.402882,3
1401501527,8.333722,80.413785,3
1401501568,8.333791,80.413959,3
1401501575,8.333899,80.413707,3
1401501722,8.342742,80.409506,3
1401574299,8.319413,80.410532,2
1401574323,8.319496,80.410593,2
1402737605,8.334589,80.397008,3
1402737608,8.33459,80.396898,3
1402737627,8.334734,80.397026,3
1402737640,8.334763,80.396977,3
1402737653,8.334885,80.396722,4
1410578037,8.359071,80.372398,3
1410578077,8.359691,80.372435,3
1410578511,8.363414,80.394943,3
1410579071,8.368403,80.385687,4
1410579229,8.369569,80.385561,3
1410580258,8.394763,80.311545,3
1410580274,8.395418,80.404668,1
1418747698,6.727177,79.900691,4
1418747699,6.727327,79.900628,3
1418747700,6.727281,79.900525,4
1418747701,6.727569,79.900473,3
1418994146,6.779806,79.88305,3
1420351659,6.442182,79.992523,3
1420351752,6.448805,79.999158,1
1420351876,6.45671,79.991594,1
1420351935,6.45895,79.986996,3
1425700952,6.787945,79.885116,4
1425700953,6.788,79.884953,3
1427371818,7.2051,80.174078,3
1427371952,7.224032,80.194524,3
1427371978,7.226387,80.199136,3
1428433267,6.927882,79.862573,3
1428448780,6.910735,79.887772,6
1428449258,6.912979,79.884428,4
1428650220,6.097527,80.884747,3
1428650226,6.166846,80.897719,3
1428650261,6.167411,80.897424,3
1428665347,6.213844,80.944329,3
1428668275,5.951633,80.546152,3
1428670833,5.945971,80.534674,3
1428670920,5.947937,80.534902,5
1429213457,6.905082,79.90564,4
1429213459,6.908504,79.898645,3
1430577735,6.784658,80.05522,3
1430578050,6.844638,80.015473,3
1431441533,6.949523,79.878457,3
1431441535,6.949989,79.878606,3
1431441564,6.950405,79.878094,3
1431446617,7.169005,79.948096,3
1431446619,7.169044,79.948006,3
1431446624,7.169114,79.948129,3
1431446632,7.169139,79.948049,3
1432825404,6.526651,81.00116,3
1433059477,6.36614,80.973238,3
1433059499,6.366284,80.972836,3
1433059700,6.368699,80.966201,3
1438094658,6.98478,79.903111,3
1446610177,6.714477,79.98904,4
1446610199,6.716933,80.061755,3
1447394805,6.909277,80.083277,3
1453000665,9.314066,80.697783,3
1453000766,9.316223,80.70596,3
1457319623,9.223624,80.788888,3
1466614238,7.353664,79.885894,3
1474795689,7.297032,79.88188,3
1474800248,7.272727,79.86449,3
1475773455,7.051814,79.8966,3
1475786189,6.972209,79.885857,3
1477408997,7.462759,80.292255,3
1478609150,7.253661,79.854847,3
1480051538,7.411754,79.865324,4
1489265551,6.716797,80.061667,3
1500297617,5.982127,80.446796,3
1500304217,5.97368,80.437665,3
1506183874,6.032912,80.214919,4
1529199964,6.012664,80.565823,3
1529240569,5.985588,80.555076,3
1530689260,5.98521,80.698748,3
1533913594,6.85129,79.866366,4
1533913602,6.85106,79.865911,3
1533913610,6.851154,79.866073,3
1533913627,6.851304,79.865623,4
1535398426,7.500049,80.348554,3
1535398451,7.476914,80.376832,3
1535505645,6.379244,81.308615,3
1541715354,7.715317,81.6983,4
1545169133,7.250719,81.854407,3
1571011417,7.092734,79.990235,3
1583879162,6.909299,79.861577,3
1599036622,5.966833,80.453116,3
1614298412,6.43034,79.999534,3
1617989288,6.278414,80.040258,3
1619271297,6.066893,80.225634,3
1619271308,6.066934,80.225654,3
1619271326,6.067075,80.22582,3
1619271356,6.067112,80.225741,3
1619271361,6.067116,80.225861,3
1619271402,6.067158,80.225577,3
1619271413,6.067185,80.225501,3
1619271426,6.067196,80.225788,3
1619287001,6.067122,80.225738,3
1636603514,6.037926,80.250808,3
1637717826,6.338512,80.02898,3
1637776242,6.224118,80.113824,3
1637776271,6.224796,80.117395,3
1638891066,6.273649,80.137041,4
1638915009,6.118736,81.082558,3
1638926258,6.413874,81.338673,1
1639029741,6.275181,81.291165,3
1639029976,6.285425,81.291432,3
1639380623,6.02436,80.600894,3
1640240442,5.964984,80.391081,3
1640241201,6.01736,80.378321,4
1642975181,9.438046,80.407626,3
1645495724,7.002019,79.949284,3
1650097484,5.943078,80.549944,3
1650097492,5.944643,80.550332,3
1651774036,7.86042,80.6522,3
1651774095,7.864842,80.644226,3
1654297620,9.681374,79.930401,1
1660133452,6.038711,80.250176,3
1660138837,6.063518,80.261536,3
1660321886,6.784867,79.975696,3
1661614342,8.977151,79.913756,3
1661735220,6.891584,79.92248,3
1662220531,7.246317,80.119476,3
1662220570,7.261779,80.136669,2
1667080259,6.594047,79.959085,3
1668906517,6.875954,79.929227,3
1668906553,6.902908,79.910884,3
1668906598,6.903263,79.91135,3
1668906602,6.903328,79.910624,4
1674287226,6.241404,80.050569,1
1674485421,6.028388,80.243207,3
1674509843,5.982042,80.338215,2
1674509938,5.966015,80.382544,3
1674510036,5.983544,80.333177,2
1675641381,7.708605,81.688561,3
1675641843,7.708966,81.693335,3
1675667180,7.729732,81.677396,4
1675705732,5.962758,80.456278,3
1676479569,6.881724,79.869613,3
1676479570,6.87863,79.871646,3
1676588936,7.715018,81.702131,3
1676682519,7.718471,81.695481,3
1676682579,7.717892,81.694254,3
1676752919,7.73078,81.697749,3
1676753019,7.733414,81.69852,3
1681115626,7.727309,81.685646,3
1681155451,7.735242,81.695469,3
1681155624,7.733437,81.698349,3
1681155827,7.730081,81.686004,4
1681156012,7.727824,81.69402,3
1681156027,7.726162,81.696938,3
1681156061,7.731795,81.689142,3
1683151514,6.875491,79.86094,4
1683151516,6.875518,79.861028,4
1683151517,6.875558,79.860917,3
1683151528,6.877311,79.869472,4
1683204299,7.198705,79.853936,3
1684344771,7.292199,81.672288,4
1684345227,7.292144,81.678345,3
1684401505,7.294794,81.677122,3
1684401588,7.303481,81.677244,3
1684401661,7.296468,81.672021,3
1684401664,7.297623,81.676393,4
1684401699,7.2937,81.672183,3
1684534472,7.292694,81.685559,3
1684534495,7.291701,81.680485,3
1684534497,7.292505,81.687057,3
1684534499,7.29405,81.692658,3
1684534503,7.291838,81.68189,3
1684534515,7.292745,81.687055,4
1685409092,7.246158,81.707646,3
1685409160,7.240117,81.712795,4
1685409301,7.265409,81.695605,3
1685488289,7.227976,81.673112,3
1685488386,7.227841,81.67304,3
1685598193,8.53363,80.496038,3
1685735079,8.449033,81.267872,3
1685735096,8.449574,81.268181,3
1685776727,7.294268,81.681846,3
1685776752,7.29209,81.681809,3
1685776786,7.294882,81.677086,3
1685776804,7.29755,81.683423,3
1685790735,7.303564,81.683045,3
1685790747,7.300547,81.686351,3
1685790789,7.30088,81.686371,3
1685790901,7.299712,81.683083,4
1685790906,7.297152,81.685812,4
1685802576,8.444256,81.263606,3
1685803096,8.444318,81.263948,3
1685803214,8.325564,81.300808,3
1691633509,7.291813,81.681757,3
1691633689,7.299088,81.688056,3
1691716765,7.287491,81.666181,3
1691754374,7.237991,81.580438,3
1691828074,6.793628,79.944866,3
1691828079,6.790829,79.954,3
1692793167,7.867437,80.650707,3
1694488877,7.290168,80.63389,3
1694488879,7.290114,80.63404,2
1694691156,6.682203,80.401018,3
1694691223,6.682145,80.409801,3
1694695673,6.680277,80.407319,3
1697436973,6.858596,80.091745,3
1697437102,6.859088,80.091374,3
1697582615,6.828056,80.136908,3
1697582696,6.835725,80.127709,3
1697583102,6.854361,80.08905,3
1697583653,6.854014,80.08938,3
1697584137,6.833533,80.153624,2
1697645957,6.858713,80.174202,3
1708349295,6.648372,80.701215,3
1708349356,6.653354,80.698245,3
1708349359,6.653106,80.698135,3
1708349370,6.647187,80.701398,3
1708349377,6.647736,80.701263,3
1708362766,6.653654,80.69835,3
1708362825,6.656089,80.699264,3
1709997728,6.719646,80.785679,3
1709997745,6.719666,80.785883,3
1712466837,6.767411,80.847306,3
1712467077,6.76694,80.84677,3
1720491131,6.418266,81.32507,3
1720491739,6.760291,81.247046,4
1720902277,6.146424,81.127124,3
1720902666,6.202636,81.196581,3
1721462757,6.341688,80.07265,3
1721577072,6.753657,81.305542,3
1721577214,6.759524,81.247392,3
1722823167,6.807354,81.297848,3
1723172770,6.858475,80.091102,3
1723172809,7.112257,80.136276,3
1723290053,6.349116,80.905724,4
1723290054,6.410874,80.796384,3
1723290267,6.413476,80.962799,3
1723700615,6.715236,80.385173,3
1724997103,7.238624,80.601112,3
1725053695,7.09031,81.825266,3
1725061738,7.922938,81.513765,3
1725061816,7.946047,81.52176,3
1725061828,7.946596,81.522271,3
1725074556,6.251574,80.764426,3
1725074566,6.251667,80.783792,3
1725074569,6.252089,80.783845,3
1725074683,6.332414,80.855014,3
1727358941,7.423959,80.610607,3
1727359184,7.465841,80.622847,3
1728748120,8.75425,80.49812,4
1728748206,8.756067,80.501216,3
1728838958,8.761376,80.498631,3
1728838995,8.761218,80.498069,3
1729303350,6.72266,81.354943,1
1729992697,8.762965,80.489135,3
1731470195,7.980907,79.833597,3
1731470200,8.025942,79.847014,3
1731568828,7.764948,79.828859,3
1731568862,7.776782,79.949047,3
1732626393,8.868216,80.01523,3
1732626412,8.834387,80.050819,3
1732626427,8.936276,79.923623,3
1732642149,8.749919,80.183496,3
1732649294,8.6122,80.360345,3
1732790481,8.45629,80.511031,3
1734550178,5.947761,80.534267,3
1735981103,9.436373,80.407658,3
1737150787,6.832253,79.885589,3
1737436578,6.853486,79.885026,3
1737436593,6.853857,79.885325,3
1737436611,6.8539,79.88465,3
1737485326,6.841154,79.902246,3
1737485408,6.856552,79.890646,4
1737618827,6.623221,80.543197,3
1740265426,6.413536,81.332554,3
1740742111,8.550102,80.832647,3
1744448774,6.255775,81.227061,3
1744563108,5.943206,80.549608,3
1745895523,5.928286,80.589433,3
1745927593,5.948312,80.569598,3
1748877150,6.143376,80.812401,3
1748892859,6.143304,80.812028,3
1748962217,6.147557,80.76332,3
1748962227,6.147601,80.763515,3
1748962242,6.147681,80.763392,3
1748962243,6.14768,80.763446,3
1748992310,6.05108,80.734017,3
1750306782,5.999459,80.740972,3
1750869639,6.534034,80.593143,3
1750944667,6.705758,80.38514,3
1751015081,6.572153,80.573789,3
1751020481,6.717905,80.383656,3
1775834997,8.574508,81.239978,3
1778845290,6.865003,80.023328,3
1779605042,6.313753,80.035123,3
1780055679,6.475205,80.609676,3
1780055690,6.475484,80.609966,3
1781355217,6.063348,80.1755,3
1783645280,6.153582,81.122218,3
1783942571,7.340242,80.994761,3
1783942945,7.359782,81.057806,3
1783974992,7.383205,81.228194,3
1785705891,7.161497,80.565821,3
1785705895,7.161897,80.566219,3
1785705911,7.163518,80.570343,4
1785705919,7.159158,80.565024,3
1785705927,7.159773,80.565032,4
1788449944,6.329464,80.163763,1
1789586195,6.229426,80.257279,3
1791337297,6.854541,81.338323,3
1792664495,6.884991,79.867007,3
1792701998,6.312202,80.212631,3
1792754399,6.063282,80.712999,3
1792755975,6.080082,80.65679,3
1792760335,6.083084,80.646941,3
1792790811,7.323546,81.802126,3
1792802761,7.331081,81.742322,3
1792802797,7.370189,81.812141,3
1792802798,7.362136,81.803981,3
1795321756,6.707858,79.908386,3
1795321763,6.704554,79.909547,3
1795321908,6.701964,79.91078,3
1795321973,6.687568,79.918331,3
1795322023,6.697772,79.913135,3
1795322086,6.694238,79.91472,3
1795375615,6.663091,79.971999,3
1796922853,6.743897,80.176348,3
1796922874,6.738416,80.183735,3
1796923068,6.679322,80.16352,3
1796923216,6.716396,80.191486,3
1797858594,6.731728,80.27735,3
1797964180,6.953222,80.212372,3
1797964206,6.954101,80.210447,3
1797964284,6.97133,80.265596,3
1803663804,6.953947,80.211186,3
1805745150,7.045888,80.253456,3
1807810047,7.784909,81.590777,4
1809637722,7.324894,80.625651,3
1809637851,7.324836,80.625802,4
1809637872,7.324708,80.6257,4
1809805271,6.347619,81.19641,3
1809805397,6.854211,81.338475,3
1809805500,6.871946,81.350079,3
1809828943,6.928808,81.359255,3
1809829139,6.978397,81.3715,3
1812177148,5.963952,80.60177,3
1812292194,6.009469,80.517544,4
1813425920,5.983346,80.578282,3
1813426066,5.954694,80.56578,1
1813426081,5.957468,80.564363,1
1813587152,5.976037,80.65746,4
1813587322,5.962138,80.655974,3
1813627370,5.99913,80.648278,3
1814540629,6.121667,81.106844,1
1814540652,6.122546,81.111567,3
1814571489,6.130917,81.067209,3
1814571515,6.194545,81.128289,3
1814571587,6.230308,81.129969,4
1814571621,6.132353,81.067096,3
1814571632,6.146038,81.072508,3
1818583225,6.110028,80.932039,3
1818583243,6.162557,80.904446,3
1818609858,5.969843,80.692152,3
1821073186,6.906621,80.909519,3
1821073264,6.927744,80.894846,1
1822627568,6.577584,79.962858,3
1827277884,6.47682,79.982708,1
1828212116,6.648363,80.701928,4
1828212200,6.631676,80.723966,3
1828217366,6.652126,80.697802,3
1828217445,6.652302,80.697902,3
1828234049,6.6505,80.699166,3
1830490073,7.163024,80.572852,3
1831898405,7.148812,80.46488,3
1834922490,7.05714,80.597147,1
1834922625,7.0968,80.645875,3
1834958043,7.034359,80.656273,3
1834981067,7.065206,80.679311,3
1834981401,7.065047,80.680092,3
1834981446,7.059902,80.682572,3
1834981477,7.068186,80.685793,3
1836349438,7.409676,80.60892,3
1836349723,7.381237,80.586674,3
1836349953,7.378673,80.586667,3
1837041866,6.825324,80.520039,1
1837354773,7.291741,80.6351,3
1837478229,7.297827,80.650443,3
1838453702,6.85167,79.865895,3
1840750859,7.002125,79.951076,3
1840750860,6.991134,79.939418,4
1841475983,6.028264,80.794777,3
1847947584,7.272492,79.86393,3
1847947621,7.184365,79.963868,3
1848020009,7.319949,79.976864,3
1848166895,7.43159,79.927628,3
1855296116,7.295177,80.570769,3
1855322535,7.255015,80.58959,3
1855349523,7.255322,80.581386,4
1855349632,7.228339,80.574825,3
1856812802,7.292759,80.240513,3
1856812890,7.292691,80.240859,3
1862498818,6.90911,80.083913,3
1862498820,6.909123,80.083169,3
1862498825,6.909152,80.083434,3
1862815981,6.91836,80.098745,3
1862815989,6.918239,80.098665,3
1862816008,6.918117,80.098954,3
1863416592,6.935144,79.871651,4
1863416593,6.940053,79.878213,4
1863416596,6.935226,79.871649,3
1863416599,6.940167,79.878338,3
1863456297,6.934954,79.853766,3
1867157139,7.516265,80.266438,3
1867157551,7.525538,80.285516,3
1867157640,7.534538,80.284338,3
1874159728,6.756744,81.804707,3
1874159816,6.755717,81.809307,1
1877266311,7.218046,81.849592,3
1877266360,7.223074,81.821847,3
1877272293,7.217382,81.746477,4
1877272333,7.228234,81.781092,3
1877385011,7.129221,81.570395,3
1877424685,7.361879,81.803547,3
1877453566,7.260635,81.725552,3
1877453757,7.258626,81.749284,3
1877453832,7.252131,81.709315,3
1879056247,7.415278,81.825623,3
1879056265,7.423484,81.831057,1
1879056278,7.412586,81.776921,4
1879056339,7.415048,81.823615,3
1879056356,7.412768,81.827195,3
1879056423,7.414467,81.824952,3
1879094855,7.510844,81.73248,3
1880354575,7.517431,81.787151,3
1880354577,7.513959,81.787992,3
1880354744,7.514489,81.782322,3
1880414150,8.392376,81.293424,3
1880627764,8.358256,80.510904,4
1880627813,8.356627,80.510664,3
1880627815,8.359727,80.511454,3
1881982405,8.532287,80.67644,4
1881982667,8.640586,80.670344,3
1881982723,8.525717,80.680384,3
1881982729,8.647002,80.675995,3
1882011362,8.753048,81.149327,3
1882011484,8.742926,81.131154,1
1882011622,8.880507,81.038293,3
1883604574,7.548736,81.737899,3
1883604788,7.519008,81.766405,3
1883639101,7.661943,81.740424,3
1886079221,8.441616,80.506476,3
1886079226,8.441316,80.506007,3
1886444803,8.83113,80.772932,3
1886444856,8.830586,80.773153,3
1886444971,8.809988,80.799356,3
1886464452,8.988136,80.045271,3
1886574357,9.706524,79.865178,1
1886574479,9.708812,79.866509,3
1886606126,7.248366,80.130331,3
1886606136,7.247827,80.131607,3
1887817267,7.593698,79.907867,3
1887817275,7.495838,79.842188,3
1887817351,7.556419,79.900228,3
1888945264,7.222032,81.838928,3
1889362399,7.534486,79.820799,3
1889362430,7.48305,79.826104,3
1889362449,7.533339,79.877246,3
1891699904,6.167027,80.897705,3
1895649423,7.87676,81.540931,3
1895831908,7.785172,81.590952,3
1896097830,7.777448,80.8185,3
1896101718,7.706294,80.828739,3
1896192506,7.777508,80.818528,3
1896204980,7.605934,80.822865,3
1899261664,7.72851,81.684132,3
1899261813,7.720236,81.705194,3
1899261904,7.726839,81.685847,3
1908190206,6.932346,79.84639,3
1909546344,7.202615,80.663173,3
1909593733,7.197785,80.669872,3
1912464464,6.908093,79.899033,3
1912538608,6.923587,79.912996,3
1912538674,6.922612,79.91366,3
1912538681,6.923548,79.913646,3
1912538707,6.922856,79.913402,3
1924772358,6.96006,79.88107,4
1931362427,6.034919,80.217019,3
1931363942,6.035262,80.216958,3
1931937742,6.155626,80.697895,3
1931937816,6.158325,80.705656,3
1932027734,6.047798,80.628863,3
1932027779,6.12056,80.68038,3
1932027824,6.107406,80.648891,3
1932028020,6.04075,80.620166,3
1932028204,6.107366,80.715842,4
1932028416,6.155497,80.69953,3
1932028753,6.146331,80.699017,3
1932028801,6.085225,80.646187,3
1933502385,6.083169,80.64439,4
1933520777,6.078094,80.592538,3
1945604950,6.983712,81.067087,3
1945605121,6.931346,81.140519,3
1945644699,6.935622,81.160214,3
1945674941,6.998224,81.285084,3
1945675344,6.854383,81.338564,3
1963939807,6.911595,79.851633,3
1963939812,6.912229,79.851458,4
1969450556,6.47301,80.116206,3
1969450599,6.518571,80.072996,3
1971623281,8.354531,80.442824,3
1971685346,8.77194,80.152282,3
1974535927,7.427588,80.988617,3
1974694415,7.330318,80.99257,3
1974694423,7.336824,80.990814,3
1974694431,7.338621,80.992575,3
1974694434,7.338564,80.990167,3
1974694446,7.339325,80.989904,3
1974698341,7.331747,80.996106,1
1974698349,7.323094,80.99159,3
1974698353,7.340295,80.994505,3
1974698363,7.333556,80.990862,3
1974698365,7.335375,80.992777,3
1974698369,7.320204,80.992379,3
1974698374,7.32003,80.992123,3
1974698377,7.335674,80.994535,3
1974698402,7.333747,80.993455,3
1974698404,7.336128,80.988874,3
1974698405,7.337178,80.992582,3
1974698415,7.322775,80.991292,3
1974698416,7.338587,80.987855,3
1974698431,7.320648,80.995346,3
1974698432,7.339047,80.989121,3
1974698435,7.336561,80.990096,4
1974700262,7.370767,80.980267,1
1974700361,7.352201,80.993533,3
1974713604,7.423362,81.058983,3
1974713646,7.469339,81.015218,3
1974713677,7.320193,81.01039,3
1974719542,7.541542,81.034388,3
1974719581,7.510758,81.018216,3
1974724222,7.671234,81.041338,3
1975345215,6.203305,80.654769,3
1975353905,6.207431,80.66707,3
1976110894,7.780831,80.104778,3
1976165109,7.605525,80.078651,3
1976172945,7.547712,80.058262,3
1976198828,7.470089,80.043947,3
1976198830,7.469331,80.030876,3
1976198848,7.598614,79.961946,3
1976198850,7.47243,80.023068,3
1976198852,7.469946,80.026408,4
1977816707,7.432681,80.212907,3
1978072063,7.484922,79.968022,3
1978142686,6.155556,81.106026,4
1978809439,6.871419,79.876055,3
1979346418,7.160784,81.225431,3
1979375863,6.889912,81.298339,3
1979513513,7.222437,81.561194,3
1979513531,7.252061,81.707928,3
1979513536,7.2279,81.673236,3
1980552001,7.480923,80.623403,3
1980552009,7.349207,80.615292,3
1980566512,7.234683,80.262506,3
1980566518,7.234707,80.262604,3
1980566521,7.139472,80.234568,3
1981147403,7.88513,80.651621,4
1981147409,8.042247,80.596123,3
1981159930,8.553811,80.485798,3
1981159934,8.553426,80.485874,3
