u,v,matched_ref,route_no,road_name,highway,oneway,maxspeed,lanes,name,segment_length_m
2035845823,198553743,B332,B332,Nuwara Eliya - Uda Pussellawa,primary,False,50,2,Uda Pussellawa Road,1199.5683777380468
2035845823,2035855681,B332,B332,Nuwara Eliya - Uda Pussellawa,primary,False,50,2,Uda Pussellawa Road,16747.53194367255
2035855681,2035845823,B332,B332,Nuwara Eliya - Uda Pussellawa,primary,False,50,2,Uda Pussellawa Road,16747.531943672544
2035855681,2035878922,B413,B413,Tennekumbura - Rikiligaskada - Ragala,primary,False,60,2,"['Ragala Road', 'Tennekumbura-Rikillagaskada-Ragala Road']",12624.340056078812
2035855681,2408054159,B332,B332,Nuwara Eliya - Uda Pussellawa,primary,False,50,2,Uda Pussellawa Road,9722.832794050908
2035878922,4877071672,B413,B413,Tennekumbura - Rikiligaskada - Ragala,primary,False,60,2,Ragala Road,7977.874064816599
2035878922,2035855681,B413,B413,Tennekumbura - Rikiligaskada - Ragala,primary,False,60,2,"['Tennekumbura-Rikillagaskada-Ragala Road', 'Ragala Road']",12624.340056078798
2036185335,2017404189,B115,B115,Embilipitiya - Panamure - Bulutota,primary,False,60,2,Embilipitiya-Panamure-Sooriyakanda Road,27969.87153689792
2036185335,3155986410,B115,B115,Embilipitiya - Panamure - Bulutota,primary,False,60,2,Embilipitiya-Panamure-Sooriyakanda Road,9749.794147605693
2036185335,2152922062,B286,B286,Middeniya - Panamure,primary,False,50,2,Middeniya-Panamure Road,2310.0019287559703
2043454739,2407536122,B100,B100,Dikwella - Jangulla - Talpitigala,primary,False,60,2,Ketawala-Galauda Road,4152.728124919829
2043454739,5190957525,B100,B100,Dikwella - Jangulla - Talpitigala,primary,False,60,2,Ketawala Road,6441.23115935529
2043478205,10083504605,B57,B057,Bibile - Uraniya - Mahiyangana,primary,False,60,2,Bibile-Mahiyangana Road,397.4818817438034
2043478205,11854288259,B57,B057,Bibile - Uraniya - Mahiyangana,primary,False,60,2,Bibile-Mahiyangana Road,14820.129419228351
2051261091,1896101718,B312,B312,Naula - Elahera - Pallegama - Hettipola,primary,False,60,2,Elahera-Pallegama-Hettipola Road,11489.756309613096
2051261091,1896204980,B312,B312,Naula - Elahera - Pallegama - Hettipola,primary,False,60,2,Elahera-Pallegama-Hettipola Road,137.96997738347278
2051320917,2019733995,B218,B218,Kibissa - Digampathana,primary,False,60,2,Kibissa-Digampathaha Road,6755.879423483249
2052447109,5648828411,B165,B165,Kachcheri Beach Fort Road,secondary,False,50,,Beach Road,519.7515640679923
2052447109,849241783,B165,B165,Kachcheri Beach Fort Road,secondary,False,50,,Beach Road,639.4721379492956
2052447109,2052447115,B198,B198,Karaiyoor Reclamation,secondary,False,50,,Karaiyoor Reclamation,1583.3469772706435
2052447115,2152817015,B80,B080,Chundikuli - Colombouthurai,secondary,False,"['40', '50']",,"['Thundi Road', 'Beach Road', 'Chundukuli - Colombouthurai']",4585.636983121223
2052447115,5648828412,B165,B165,Kachcheri Beach Fort Road,secondary,False,50,,Beach Road,611.5508040293818
2052447115,2052447109,B198,B198,Karaiyoor Reclamation,secondary,False,50,,Karaiyoor Reclamation,1583.3469772706435
2055561684,2018057285,B484,B484,Handungamuwa - Hettipola - Hasalaka,primary,False,60,2,Hasalaka-Hettipola Road,2739.291090212909
2055561684,4990131983,B484,B484,Handungamuwa - Hettipola - Hasalaka,primary,False,60,2,Hettipola-Wasgamuwa Road,15550.393300349717
2055561684,3897543544,B312,B312,Naula - Elahera - Pallegama - Hettipola,primary,False,60,2,Elahera-Pallegama-Hettipola Road,13977.755014023342
2055561737,2055564960,B484,B484,Handungamuwa - Hettipola - Hasalaka,primary,False,60,2,Hasalaka-Hettipola Road,25100.620657214768
2055561737,2018057285,B484,B484,Handungamuwa - Hettipola - Hasalaka,primary,False,60,2,Hasalaka-Hettipola Road,70.82134439438663
2055564960,2055561737,B484,B484,Handungamuwa - Hettipola - Hasalaka,primary,False,60,2,Hasalaka-Hettipola Road,25100.620657214764
2055570486,1974713677,B57,B057,Bibile - Uraniya - Mahiyangana,primary,False,60,2,Bibile-Mahiyangana Road,7313.530142113714
2055570486,3548926831,B580,B580,Nikatupitiya Junction to Mapakadawewa Junction,primary,False,70,2,Badulla-Mahiyangana Road,8194.595900838905
2055570486,4509879174,B57,B057,Bibile - Uraniya - Mahiyangana,primary,False,60,2,Bibile-Mahiyangana Road,87.76957582142235
2055594017,2055594048,B56,B056,Bibile - Medagama - Nakkala,primary,False,60,2,Bibile-Medagama-Nakkala Road,6692.156618036375
2055594017,1945674941,B56,B056,Bibile - Medagama - Nakkala,primary,False,60,2,Bibile-Medagama-Nakkala Road,3888.0465989564213
2055594048,10088292097,B56,B056,Bibile - Medagama - Nakkala,primary,False,60,2,Bibile-Medagama-Nakkala Road,5944.6978476737495
2055594048,2055594017,B56,B056,Bibile - Medagama - Nakkala,primary,False,60,2,Bibile-Medagama-Nakkala Road,6692.156618036378
2055607563,3454145592,B527,B527,Bibile - Pitakumbura - Namal Oya - Inginiyagala,primary,False,60,2,Bibile-Pitakumbura-Namal Oya-Inginiyagala Road,5363.282630601167
2055607563,6038408773,B527,B527,Bibile - Pitakumbura - Namal Oya - Inginiyagala,primary,False,60,2,Bibile-Pitakumbura-Namal Oya-Inginiyagala Road,42384.38025640725
2064203704,639204465,B261,B261,"Main Street, Negombo",primary,False,60,2,Main Street,721.582111706222
2068144084,206597400,B94,B094,Dehiwela - Maharagama,primary,False,"['60', '50']",2,Dehiwela Road (Dehiwela-Maharagama Road),2183.5690029322436
2068144084,3521595120,B94,B094,Dehiwela - Maharagama,primary,True,60,,Dehiwela Road (Dehiwela-Maharagama Road),20.341541967176695
2068144145,9577055311,B94,B094,Dehiwela - Maharagama,primary,True,60,2,Dehiwela Road (Dehiwela-Maharagama Road),10.772897484186046
2068144145,6519129899,B94,B094,Dehiwela - Maharagama,primary,False,60,,Dehiwela Road (Dehiwela-Maharagama Road),264.7008297056419
2071116379,2071116345,B316,B316,Navinna - Boralesgamuwa,primary,True,40,,Sri Soratha Mawatha,25.489456651608112
2071116379,250734844,B316,B316,Navinna - Boralesgamuwa,primary,False,40,,"['Sri Soratha Mawatha', 'University Road']",1942.56502148821
2076672978,2088167963,B114,B114,Elpitiya - Avittawa - Lewwanduwa,primary,False,50,2,"['Elpitiya - Avittawa - Lewwanduwa Road', 'Avittawa Bridge', 'Elpitiya-Avittawa-Lewwanduwa Road', 'Elpitiya-Avittawa Road', 'Avittawa-Ittapana Road']",24127.276856045355
2076672978,3211931764,B114,B114,Elpitiya - Avittawa - Lewwanduwa,primary,False,50,2,Elpitiya-Avittawa Road,2997.3475052359545
2076672978,1788449944,B217,B217,Ketapola - Omatta - Thotupola,secondary,False,50,,Ketapola-Omatta-Totupola Road,1285.8685591385615
2076672992,1792701998,B14,B014,Ambalangoda - Elpitiya - Pitigala,primary,False,50,,Ambalangoda-Elpitiya-Pitigala Road,3655.553138752633
2076672992,2185127828,B14,B014,Ambalangoda - Elpitiya - Pitigala,primary,False,"['60', '50']",2,"['Ambalangoda-Elpitiya-Pitigala Road', 'Pelawatta-Pitigala Road']",8566.663517030525
2077442148,1190546887,B329,B329,Norwood - Bogowantalawa - Campion,primary,False,50,2,"['Olugantota-Pinnawala-Bogowantalawa Road', 'Norwood-Bogawantalawa-Campion Road']",49243.518086946315
2078322240,2382152014,B69,B069,Buwelikada - Lewella,primary,True,50,,Buwelikada Road,10.562809313943074
2078328569,1855296116,B5,B005,Aladeniya - Iriyagama,primary,False,50,2,"['Main Street', 'Muruthalawa Road']",4143.300660094239
2078331482,13625464816,B505,B505,Phala Eriyagama - Penideniya,primary,False,50,2,Sarananda Road,869.8900820566344
2078334820,1909593733,B364,B364,Peradeniya - Deltota - Rikiligaskada,primary,False,50,2,"['Rikillagaskada Road', 'Hewaheta Road', 'Deltota Road', 'Galaha Road']",28931.38069409044
2078334820,3201082769,B413,B413,Tennekumbura - Rikiligaskada - Ragala,primary,False,60,2,"['Rikillagaskada Road', 'Hanguranketha Road']",10983.063237643895
2078334820,4815668922,B413,B413,Tennekumbura - Rikiligaskada - Ragala,primary,False,60,2,"['Munwatta Road', 'Padiyapelella Road']",8360.555931202623
2078611991,1821073186,B581,B581,Welimada By Pass,primary,False,50,2,Welimada Bypass,94.68224080336188
2078753314,2078753333,B98,B098,Denegama - Mulatiyana,primary,False,60,2,Denagama-Mulatiyana Road,636.396982641949
2078753314,2152922533,B98,B098,Denegama - Mulatiyana,primary,False,60,2,Denagama-Mulatiyana Road,1836.745287487643
2078753333,2078753477,B98,B098,Denegama - Mulatiyana,primary,False,60,2,Denagama-Mulatiyana Road,2989.0320593969304
2078753333,2078753314,B98,B098,Denegama - Mulatiyana,primary,False,60,2,Denagama-Mulatiyana Road,636.3969826419489
2078753463,2078784989,B415,B415,Thihagoda - Kamburupitiya - Mawarala - Kotapola,primary,False,60,2,Kamburupitiya-Mulatiyana Road,13234.399624196227
2078753463,2078753475,B415,B415,Thihagoda - Kamburupitiya - Mawarala - Kotapola,primary,False,60,2,Mulatiyana-Urubokka,62.62662126560281
2078753475,3368441146,B415,B415,Thihagoda - Kamburupitiya - Mawarala - Kotapola,primary,False,60,2,Mulatiyana-Urubokka,7486.1299491944665
2078753475,2078753463,B415,B415,Thihagoda - Kamburupitiya - Mawarala - Kotapola,primary,False,60,2,Mulatiyana-Urubokka,62.62662126560281
2078753475,2078753477,B98,B098,Denegama - Mulatiyana,primary,True,60,1,Denagama-Mulatiyana Road,53.15568210898523
2078753477,2078753463,B98,B098,Denegama - Mulatiyana,primary,True,60,1,Denagama-Mulatiyana Road,82.47304908620146
2078753477,2078753333,B98,B098,Denegama - Mulatiyana,primary,False,60,2,Denagama-Mulatiyana Road,2989.0320593969313
2078754584,3368441146,B415,B415,Thihagoda - Kamburupitiya - Mawarala - Kotapola,primary,False,60,2,Mulatiyana-Urubokka,7267.4526185484165
2078754584,2078754703,B415,B415,Thihagoda - Kamburupitiya - Mawarala - Kotapola,primary,False,60,2,Mulatiyana-Urubokka,1904.2020826976748
2078754703,3203084587,B607,B607,Bengamuwa - Molokgamuwa - Galdola,primary,False,60,2,Bengamuwa-Molokgamuwa-Galdola Road,9289.295998596523
2078754703,2078755191,B415,B415,Thihagoda - Kamburupitiya - Mawarala - Kotapola,primary,False,60,2,Mulatiyana-Urubokka,7012.137516978716
2078754703,2078754584,B415,B415,Thihagoda - Kamburupitiya - Mawarala - Kotapola,primary,False,60,2,Mulatiyana-Urubokka,1904.202082697675
2078754919,2078755191,B606,B606,Katuwana - Rukmalpitiya - Hulankanda - Heegoda,primary,False,60,2,Katuwana-Urubokka Road,2836.6833431420146
2078754919,3827971313,B606,B606,Katuwana - Rukmalpitiya - Hulankanda - Heegoda,primary,False,60,"['2', '*']",Katuwana-Urubokka Road,6429.635679067865
2078755191,2078754703,B415,B415,Thihagoda - Kamburupitiya - Mawarala - Kotapola,primary,False,60,2,Mulatiyana-Urubokka,7012.137516978714
2078755191,3633693454,B415,B415,Thihagoda - Kamburupitiya - Mawarala - Kotapola,primary,False,60,2,Mulatiyana-Urubokka,904.5009428532477
2078755191,2078754919,B606,B606,Katuwana - Rukmalpitiya - Hulankanda - Heegoda,primary,False,60,2,Katuwana-Urubokka Road,2836.6833431420137
2078784989,2165130846,B415,B415,Thihagoda - Kamburupitiya - Mawarala - Kotapola,primary,False,60,2,Matara-Kamburupitiya Road,200.54410513554595
2078784989,2078753463,B415,B415,Thihagoda - Kamburupitiya - Mawarala - Kotapola,primary,False,60,2,Kamburupitiya-Mulatiyana Road,13234.399624196236
2078784989,2017536532,B536,B536,Kamburupitiya - Kirinda,primary,False,60,2,Kamburupitiya-Kirinda Road,948.4451277626194
2078949437,6495360827,B46,B046,Bar Road - Batticaloa,primary,True,60,,Bar Road,26.42758883377545
