source,target,distance_m,hops
4959610635,1735981103,298615.4532813425,71
4959610635,7042347632,298607.78832390514,70
4959610635,1740742111,194454.99004112612,32
4959610635,1750869639,214312.03997091315,66
4959610635,1783974992,26036.39914264171,3
4959610635,10016226413,26045.140813263122,4
4959610635,1945675344,92709.76227079309,16
4959610635,1797964180,214744.16343841527,111
4959610635,1985676681,210275.59379019178,70
4959610635,13749558430,181429.4540676887,43
4959610635,4212767857,40166.24618597786,2
4959610635,3527283166,88063.0030955712,12
4959610635,1981147403,139048.98704795388,34
4959610635,2011981296,108922.66523512852,23
4959610635,5372968715,243392.030168346,186
4959610635,3794035028,167092.0975700904,79
4959610635,3849049820,232644.03264000433,129
4959610635,2339297860,268366.4260104904,229
4959610635,2339297862,268378.96550897724,230
4959610635,6289622879,137720.3426929082,32
4959610635,3088508709,128423.90002015012,33
4959610635,3088508720,128427.69149594312,33
4959610635,3136385191,243410.6728695884,186
4959610635,3237363036,218438.62752775496,58
4959610635,3237363045,218443.87236676598,60
4959610635,4137095171,218424.37911414352,59
4959610635,3474422106,351060.3305506654,81
4959610635,4136824662,351061.94850103627,80
4959610635,4137349478,179590.0804082153,65
4959610635,6537569535,156069.3728193751,31
4959610635,4963408994,214864.61623166018,110
4959610635,9513937138,166061.28375645503,56
4959610635,4944055508,166071.51567530466,57
4959610635,4944055634,166070.55050926373,57
4959610635,4963408992,214854.2505226532,109
4959610635,6524681176,245098.4347286992,184
4959610635,9628046175,245064.38350965362,183
4959610635,7042347623,298591.42803857767,69
4959610635,8014319682,143837.77924935325,30
4959610635,8032417737,172065.3746843343,41
4959610635,8032417743,172077.70331141216,42
4959610635,8032417746,172079.861157123,42
4959610635,8032417740,172066.58700910793,41
4959610635,9568699375,166062.0884954098,56
4959610635,11715824035,59232.14804676162,16
1985676681,258029156,208975.9713295366,54
1985676681,44265234,95180.10450851901,19
1985676681,603240642,95254.71664874139,19
1985676681,49364356,125520.74336148774,24
1985676681,59947552,102097.36403507041,48
1985676681,3390634865,174076.48307553187,36
1985676681,98554769,69371.90559487871,37
1985676681,5693657962,215283.46846237837,75
1985676681,310860950,104357.27499395919,31
1985676681,8014319683,305172.5568245553,130
1985676681,603240427,123152.46091463986,26
1985676681,617967952,184931.91191490917,60
1985676681,7087535778,184951.80884260687,61
1985676681,617968149,188215.3299117618,67
1985676681,634172980,425030.79683673114,156
1985676681,665214512,187582.71521310453,112
1985676681,665214513,187510.54816466052,111
1985676681,4136824664,512200.70376481407,171
1985676681,7599684152,276252.89730669645,118
1985676681,6537569534,366334.73041379696,101
1985676681,4136824665,512229.04281632486,172
1985676681,3174892783,199983.82399571378,80
1985676681,1239489717,199991.05839449278,80
1985676681,1242694031,368695.0855877389,103
1985676681,4139418521,368660.34585914714,102
1985676681,2155580115,199770.1059653857,96
1985676681,6524681177,186766.9854313842,104
1985676681,5217538839,452327.51544583426,159
1985676681,7042347620,459787.68172516767,163
1985676681,13743364556,250451.46757406983,72
1985676681,1684534515,208317.70229010461,75
1985676681,11715824040,208322.43398441144,75
1985676681,1809805397,121946.06444186477,56
1985676681,1728838958,379858.0715319427,153
1985676681,7085505934,379837.5004476565,152
1985676681,1732642149,397522.17091226904,144
1985676681,1886079221,342605.1248548375,135
1985676681,1735981103,459768.091776739,162
1985676681,7042347632,459760.4268193016,161
1985676681,1740742111,362909.8173462948,130
1985676681,1750869639,71875.18444653552,13
1985676681,1783974992,184239.1946475502,67
1985676681,10016226413,184230.4529769288,66
1985676681,1945675344,121967.44903867305,57
1985676681,1797964180,145439.80043698795,49
1985676681,4959610635,210275.59379019192,70
1985676681,13749558430,342589.5427943938,135
1985676681,4212767857,250441.83997616978,72
1985676681,3527283166,136996.75936577047,22
1985676681,1981147403,276246.37795716943,115
1985676681,2011981296,138951.87482428667,27
1985676681,5372968715,188935.01626295628,97
1985676681,3794035028,189479.76454755652,72
1985676681,3849049820,199748.37315855912,97
1985676681,2339297860,171780.66068834745,48
1985676681,2339297862,171780.7538327433,48
1985676681,6289622879,274920.0521259332,114
1985676681,3088508709,218165.71400640364,69
1985676681,3088508720,218168.9402655336,69
1985676681,3136385191,188991.5777296866,104
1985676681,3237363036,379591.26602315146,149
1985676681,3237363045,379596.51086216245,151
1985676681,4137095171,379577.01760954,150
1985676681,3474422106,512212.96904606186,172
1985676681,4136824662,512214.58699643274,171
1985676681,4137349478,321477.18990518514,103
1985676681,6537569535,366344.9666095672,101
1985676681,4963408994,181614.33930063536,62
1985676681,9513937138,218785.39115604418,92
1985676681,4944055508,218769.88791388748,91
1985676681,4944055634,218777.19246072893,92
1985676681,4963408992,181613.17902245617,62
1985676681,6524681176,186846.42609881572,106
1985676681,9628046175,186812.37487977013,105
1985676681,7042347623,459744.06653397414,160
1985676681,8014319682,305172.6265584862,130
1985676681,8032417737,333409.2291529291,142
1985676681,8032417743,333421.55778000696,143
1985676681,8032417746,333423.7156257178,143
1985676681,8032417740,333410.4414777027,142
1985676681,9568699375,218777.7177410202,91
1985676681,11715824035,208325.8262597434,76
13749558430,258029156,144399.54252425485,70
13749558430,44265234,261588.03508780006,95
13749558430,603240642,261523.5785771473,94
13749558430,49364356,231247.39623483134,90
13749558430,59947552,327426.47589753254,281
13749558430,3390634865,211856.23587934213,96
13749558430,98554769,350044.72497700923,149
13749558430,5693657962,139517.16265000406,65
13749558430,310860950,238232.26780043455,104
13749558430,8014319683,37601.08119524083,14
13749558430,603240427,256159.80387624307,104
13749558430,617967952,157944.91599246135,77
13749558430,7087535778,157942.76234591988,77
13749558430,617968149,154557.9786245216,77
13749558430,634172980,82448.70427364598,22
13749558430,665214512,212192.7250780879,163
13749558430,665214513,212120.5580296439,162
13749558430,4136824664,169618.6112017289,37
13749558430,7599684152,66535.09029853472,30
13749558430,6537569534,92371.0688486927,15
13749558430,4136824665,169646.9502532397,38
13749558430,3174892783,142804.92555898931,66
13749558430,1239489717,142794.67926758024,65
13749558430,1242694031,90046.12707808387,13
13749558430,4139418521,90033.89335910631,13
13749558430,2155580115,190068.65336375116,108
13749558430,6524681177,211572.60914098364,159
13749558430,5217538839,109745.4228827491,25
13749558430,7042347620,117205.5891620825,29
13749558430,13743364556,187058.86987094863,56
13749558430,1684534515,240669.59776785978,62
13749558430,11715824040,240663.70640468143,61
13749558430,1809805397,239414.58150966637,89
13749558430,1728838958,37275.97896885756,19
13749558430,7085505934,37255.40788457135,18
13749558430,1732642149,54940.07834918371,10
13749558430,1886079221,23.03229175214957,1
13749558430,1735981103,117185.9992136538,28
13749558430,7042347632,117178.33425621643,27
13749558430,1740742111,42468.81007236555,7
13749558430,1750869639,270714.3583478582,122
13749558430,1783974992,179548.91156705,61
13749558430,10016226413,179540.7021924206,61
13749558430,1945675344,239406.33811772906,89
13749558430,1797964180,199075.03688021566,97
13749558430,4959610635,181429.45406768873,43
13749558430,1985676681,342589.5427943937,135
13749558430,4212767857,187040.13372550713,55
13749558430,3527283166,233973.3036596733,89
13749558430,1981147403,66526.93057911407,29
13749558430,2011981296,217816.26477203242,87
13749558430,5372968715,209759.05643541837,154
13749558430,3794035028,154730.28530402787,80
13749558430,3849049820,190046.92055692457,109
13749558430,2339297860,235101.58519623888,208
13749558430,2339297862,235114.12469472573,209
13749558430,6289622879,67866.51895608129,33
13749558430,3088508709,135214.8106431559,56
13749558430,3088508720,135206.57358825786,55
13749558430,3136385191,209777.69913666075,154
13749558430,3237363036,37009.17346006627,15
13749558430,3237363045,37014.418299077275,17
13749558430,4137095171,36994.92504645483,16
13749558430,3474422106,169630.87648297666,38
13749558430,4136824662,169632.49443334757,37
13749558430,4137349478,21120.270981203532,33
13749558430,6537569535,92349.2726086863,14
13749558430,4963408994,183788.38030507078,95
13749558430,9513937138,123987.91738023928,52
13749558430,4944055508,124004.48867988944,54
13749558430,4944055634,123997.18413304798,53
13749558430,4963408992,183778.0145960638,94
13749558430,6524681176,211638.05522731988,158
13749558430,9628046175,211604.0040082743,157
13749558430,7042347623,117161.97397088897,26
13749558430,8014319682,37600.68197779718,14
13749558430,8032417737,9415.946528618097,5
13749558430,8032417743,9427.234370079841,6
13749558430,8032417746,9416.311587910566,5
13749558430,8032417740,9429.33406146185,6
13749558430,9568699375,123995.59079526326,53
13749558430,11715824035,240661.6021144504,59
4212767857,258029156,175650.5331013862,52
4212767857,44265234,160520.35024064424,22
4212767857,603240642,160762.32826891102,24
4212767857,49364356,162520.0428839053,28
4212767857,59947552,335010.01796718844,75
4212767857,3390634865,181678.18871617864,25
4212767857,98554769,302284.5595269968,64
4212767857,5693657962,169638.6967766577,38
4212767857,310860950,269264.3088412824,75
4212767857,8014319683,149439.05253026626,41
4212767857,603240427,187432.45052531702,42
4212767857,617967952,225653.9246952217,93
4212767857,7087535778,225634.027767524,92
4212767857,617968149,208520.58701384717,87
4212767857,634172980,257380.37174950875,53
4212767857,665214512,285819.350765445,191
4212767857,665214513,285747.18371700094,190
4212767857,4136824664,344550.2786775917,68
4212767857,7599684152,145374.66554155428,41
4212767857,6537569534,115909.916115332,30
4212767857,4136824665,344578.6177291025,69
4212767857,3174892783,219189.76685254762,96
4212767857,1239489717,219197.0012513266,96
4212767857,1242694031,118270.27128927394,32
4212767857,4139418521,118235.53156068218,31
4212767857,2155580115,272832.0116328087,130
4212767857,6524681177,285199.23482834076,187
4212767857,5217538839,265387.69936099846,52
4212767857,7042347620,292137.2566379453,60
4212767857,13743364556,18.736145441507475,1
4212767857,1684534515,78745.61505212673,34
4212767857,11715824040,78751.50641530508,35
4212767857,1809805397,132884.25184870826,18
4212767857,1728838958,212207.64644472033,50
4212767857,7085505934,212187.07536043413,49
4212767857,1732642149,241980.21207469082,65
4212767857,1886079221,187063.16601725924,56
4212767857,1735981103,292117.6666895166,59
4212767857,7042347632,292110.00173207925,58
4212767857,1740742111,165800.61484742293,37
4212767857,1750869639,254478.28615689097,68
4212767857,1783974992,66202.64532861956,5
4212767857,10016226413,66211.38699924097,6
4212767857,1945675344,132876.00845677094,18
4212767857,1797964180,254910.4096243931,113
4212767857,4959610635,40166.24618597786,2
4212767857,1985676681,250441.83997616966,72
4212767857,13749558430,187040.1337255071,55
4212767857,3527283166,128229.24928154906,14
4212767857,1981147403,145374.21529679143,41
4212767857,2011981296,149088.91142110637,25
4212767857,5372968715,283558.27635432367,188
4212767857,3794035028,207258.34375606824,81
4212767857,3849049820,272810.27882598207,131
4212767857,2339297860,308532.6721964682,231
4212767857,2339297862,308545.21169495507,232
4212767857,6289622879,146707.51072231753,45
4212767857,3088508709,168590.14620612795,35
4212767857,3088508720,168593.93768192097,35
4212767857,3136385191,283576.9190555661,188
4212767857,3237363036,211941.03523108736,47
4212767857,3237363045,211934.9349437585,45
4212767857,4137095171,211921.25905426787,46
4212767857,3474422106,344562.5439588395,69
4212767857,4136824662,344564.1619092104,68
4212767857,4137349478,185200.7600660337,77
4212767857,6537569535,115920.1523111022,30
4212767857,4963408994,255030.862417638,112
4212767857,9513937138,202835.20209791668,64
4212767857,4944055508,202851.77339756684,66
4212767857,4944055634,202844.4688507254,65
4212767857,4963408992,255020.49670863102,111
4212767857,6524681176,285264.6809146769,186
4212767857,9628046175,285230.62969563133,185
4212767857,7042347623,292093.6414467518,57
4212767857,8014319682,149448.45890717165,42
4212767857,8032417737,177676.0543421527,53
4212767857,8032417743,177688.38296923056,54
4212767857,8032417746,177690.5408149414,54
4212767857,8032417740,177677.26666692633,53
4212767857,9568699375,202842.87551294066,65
4212767857,11715824035,78747.98668632256,33
3527283166,258029156,143005.6658611965,47
3527283166,44265234,42124.262488774555,4
3527283166,603240642,42366.24051704133,6
3527283166,49364356,36317.36512768455,6
3527283166,59947552,216613.93021531898,57
3527283166,3390634865,76657.2654474495,25
3527283166,98554769,183888.47177512725,46
3527283166,5693657962,136993.82953646802,33
3527283166,310860950,143061.63108506167,53
3527283166,8014319683,196372.55194794523,75
3527283166,603240427,61229.772769096315,20
3527283166,617967952,188661.7872930428,77
3527283166,7087535778,188641.8903653451,76
3527283166,617968149,171528.44961166827,71
3527283166,634172980,316422.00793331926,111
3527283166,665214512,226287.07130420703,134
3527283166,665214513,226214.90425576302,133
3527283166,4136824664,403591.9148614022,126
3527283166,7599684152,167438.21336113857,59
3527283166,6537569534,244122.1397191761,43
3527283166,4136824665,403620.253912913,127
3527283166,3174892783,182197.62945036872,80
3527283166,1239489717,182204.86384914772,80
3527283166,1242694031,246482.494893118,45
3527283166,4139418521,246447.75516452626,44
3527283166,2155580115,228032.5269207848,93
3527283166,6524681177,225471.3415224867,126
3527283166,5217538839,343718.7265424224,114
3527283166,7042347620,351178.8928217558,118
3527283166,13743364556,128238.87687944908,14
3527283166,1684534515,113949.72107954604,23
3527283166,11715824040,113943.82971636769,22
3527283166,1809805397,33429.85926036272,5
3527283166,1728838958,271249.2826285308,108
3527283166,7085505934,271228.7115442446,107
3527283166,1732642149,288913.3820088571,99
3527283166,1886079221,233996.3359514255,90
3527283166,1735981103,351159.3028733271,117
3527283166,7042347632,351151.63791588973,116
3527283166,1740742111,254109.81246968464,75
3527283166,1750869639,128275.60840067024,46
3527283166,1783974992,62026.60395292948,9
3527283166,10016226413,62017.862282308066,8
3527283166,1945675344,33421.61586842542,5
3527283166,1797964180,184144.1565280905,71
3527283166,4959610635,88063.00309557118,12
3527283166,1985676681,136996.7593657705,22
3527283166,13749558430,233973.30365967337,89
3527283166,4212767857,128229.24928154906,14
3527283166,1981147403,167446.37308055922,60
3527283166,2011981296,28452.248758647744,14
3527283166,5372968715,227639.37235405878,119
3527283166,3794035028,170266.20635388934,65
3527283166,3849049820,228010.7941139582,94
3527283166,2339297860,210485.0167794499,70
3527283166,2339297862,210485.10992384577,70
3527283166,6289622879,166117.72872551353,58
3527283166,3088508709,139362.39941453887,36
3527283166,3088508720,139371.0214945525,37
3527283166,3136385191,227695.9338207891,126
3527283166,3237363036,270982.4771197396,104
3527283166,3237363045,270987.72195875057,106
3527283166,4137095171,270968.22870612814,105
3527283166,3474422106,403604.18014265,127
3527283166,4136824662,403605.79809302086,126
3527283166,4137349478,232133.93000019997,111
3527283166,6537569535,244132.3759149463,43
3527283166,4963408994,209876.76025603444,59
3527283166,9513937138,177000.8882836969,60
3527283166,4944055508,177011.12020254653,61
3527283166,4944055634,177010.1550365056,61
3527283166,4963408992,209875.59997785525,59
3527283166,6524681176,225550.78218991822,128
3527283166,9628046175,225516.73097087262,127
3527283166,7042347623,351135.27763056225,115
3527283166,8014319682,196372.6216818762,75
3527283166,8032417737,224609.22427631897,87
3527283166,8032417743,224621.55290339683,88
3527283166,8032417746,224623.71074910767,88
3527283166,8032417740,224610.4366010926,87
3527283166,9568699375,177001.69302265166,60
3527283166,11715824035,113952.22807759636,23
1981147403,258029156,77872.61194514077,41
1981147403,44265234,195061.10450868602,66
1981147403,603240642,194996.64799803327,65
1981147403,49364356,164720.4656557173,61
1981147403,59947552,266934.62017799966,255
1981147403,3390634865,145329.30530022815,67
1981147403,98554769,287158.5029316081,115
1981147403,5693657962,72990.23207088995,36
1981147403,310860950,171889.10296321026,84
1981147403,8014319683,28926.178867385956,15
1981147403,603240427,189632.87329712903,75
1981147403,617967952,91730.98197545935,44
1981147403,7087535778,91728.82832891788,44
1981147403,617968149,88031.0480454076,48
1981147403,634172980,148975.63485276006,51
1981147403,665214512,151896.4080456828,142
1981147403,665214513,151824.24099723878,141
1981147403,4136824664,236145.54178084296,66
1981147403,7599684152,8.159719420650056,1
1981147403,6537569534,100552.59118967695,15
1981147403,4136824665,236173.88083235375,67
1981147403,3174892783,76277.99497987525,37
1981147403,1239489717,76267.74868846619,36
1981147403,1242694031,102924.5064078551,18
1981147403,4139418521,102889.76667926334,17
1981147403,2155580115,132768.65571014018,76
1981147403,6524681177,151276.29210857852,138
1981147403,5217538839,176272.35346186315,54
1981147403,7042347620,183732.51974119656,58
1981147403,13743364556,145392.951442233,42
1981147403,1684534515,198289.13074812494,53
1981147403,11715824040,198283.2393849466,52
1981147403,1809805397,172887.65093055237,60
1981147403,1728838958,103802.90954797162,48
1981147403,7085505934,103782.33846368542,47
1981147403,1732642149,121467.00892829779,39
1981147403,1886079221,66549.96287086623,30
1981147403,1735981103,183712.92979276789,57
1981147403,7042347632,183705.2648353305,56
1981147403,1740742111,86663.43938912539,15
1981147403,1750869639,204371.1935106339,102
1981147403,1783974992,113021.98098793597,32
1981147403,10016226413,113013.77161330654,32
1981147403,1945675344,172879.40753861505,60
1981147403,1797964180,134420.87065595353,74
1981147403,4959610635,139048.9870479539,34
1981147403,1985676681,276246.3779571694,115
1981147403,13749558430,66526.93057911408,29
1981147403,4212767857,145374.2152967915,41
1981147403,3527283166,167446.37308055928,60
1981147403,2011981296,151289.33419291838,58
1981147403,5372968715,149635.33363456157,139
1981147403,3794035028,88203.35472491386,51
1981147403,3849049820,132746.9229033136,77
1981147403,2339297860,174609.72947670598,182
1981147403,2339297862,174622.26897519283,183
1981147403,6289622879,1339.5883769672325,4
1981147403,3088508709,68687.88006404183,27
1981147403,3088508720,68679.64300914377,26
1981147403,3136385191,149653.97633580395,139
1981147403,3237363036,103536.10403918034,44
1981147403,3237363045,103541.34887819133,46
1981147403,4137095171,103521.85562556889,45
1981147403,3474422106,236157.80706209072,67
1981147403,4136824662,236159.42501246164,66
1981147403,4137349478,64687.55691964072,51
1981147403,6537569535,100574.38742968335,16
1981147403,4963408994,121107.91969787571,63
1981147403,9513937138,57460.98680112523,23
1981147403,4944055508,57477.55810077539,25
1981147403,4944055634,57470.25355393393,24
1981147403,4963408992,121097.5539888687,62
1981147403,6524681176,151341.73819491477,137
1981147403,9628046175,151307.68697586918,136
1981147403,7042347623,183688.90455000306,55
1981147403,8014319682,28926.2486013169,15
1981147403,8032417737,57162.851195759715,27
1981147403,8032417743,57175.17982283759,28
1981147403,8032417746,57177.33766854843,28
1981147403,8032417740,57164.063520533346,27
1981147403,9568699375,57468.66021614922,24
1981147403,11715824035,198281.13509471554,50
2011981296,258029156,115661.71004388915,37
2011981296,44265234,43771.77031576764,8
2011981296,603240642,43707.31380511489,7
2011981296,49364356,13431.131462798921,3
2011981296,59947552,218569.04567383515,62
2011981296,3390634865,48205.01668880177,11
2011981296,98554769,185843.58723364343,51
2011981296,5693657962,120836.79064882721,31
2011981296,310860950,120175.39742017604,50
2011981296,8014319683,180215.51306030434,73
2011981296,603240427,38343.53910421068,17
2011981296,617967952,160209.53853439508,63
2011981296,7087535778,160189.64160669738,62
2011981296,617968149,143076.20085302053,57
2011981296,634172980,300264.9690456785,109
2011981296,665214512,203400.8376393214,131
2011981296,665214513,203328.6705908774,130
2011981296,4136824664,387434.87597376143,124
2011981296,7599684152,151281.17447349767,57
2011981296,6537569534,245380.17807184395,60
2011981296,4136824665,387463.2150252722,125
2011981296,3174892783,153745.380691721,66
2011981296,1239489717,153752.61509049998,66
2011981296,1242694031,247752.09329002208,63
2011981296,4139418521,247717.35356143033,62
2011981296,2155580115,199580.27816213702,79
2011981296,6524681177,202585.10785760108,123
2011981296,5217538839,327561.6876547816,112
2011981296,7042347620,335021.85393411503,116
2011981296,13743364556,149098.5390190064,25
2011981296,1684534515,142401.96983819385,37
2011981296,11715824040,142396.0784750155,36
2011981296,1809805397,61882.10801901046,19
2011981296,1728838958,255092.24374089003,106
2011981296,7085505934,255071.67265660383,105
2011981296,1732642149,272756.3431212162,97
2011981296,1886079221,217839.29706378462,88
2011981296,1735981103,335002.26398568635,115
2011981296,7042347632,334994.599028249,114
2011981296,1740742111,237952.77358204374,73
2011981296,1750869639,105389.37473578462,43
2011981296,1783974992,82895.65917511057,21
2011981296,10016226413,82887.44980048115,21
2011981296,1945675344,61873.86462707316,19
2011981296,1797964180,157217.93640250675,44
2011981296,4959610635,108922.6652351285,23
2011981296,1985676681,138951.87482428664,27
2011981296,13749558430,217816.26477203247,87
2011981296,4212767857,149088.91142110634,25
2011981296,3527283166,28452.248758647744,14
2011981296,1981147403,151289.33419291832,58
2011981296,5372968715,204132.37819722923,102
2011981296,3794035028,141813.9575952416,51
2011981296,3849049820,199558.54535531043,80
2011981296,2339297860,187598.78311456428,67
2011981296,2339297862,187598.87625896014,67
2011981296,6289622879,149960.68983787263,56
2011981296,3088508709,123205.36052689806,34
2011981296,3088508720,123213.98260691168,35
2011981296,3136385191,204151.02089847162,102
2011981296,3237363036,254825.43823209874,102
2011981296,3237363045,254830.68307110976,104
2011981296,4137095171,254811.1898184873,103
2011981296,3474422106,387447.1412550092,125
2011981296,4136824662,387448.7592053801,124
2011981296,4137349478,215976.89111255907,109
2011981296,6537569535,245401.97431185035,61
2011981296,4963408994,181424.51149738667,45
2011981296,9513937138,156496.42505498318,59
2011981296,4944055508,156506.6569738328,60
2011981296,4944055634,156505.69180779188,60
2011981296,4963408992,181423.35121920748,45
2011981296,6524681176,202664.5485250326,125
2011981296,9628046175,202630.497305987,124
2011981296,7042347623,334978.2387429215,113
2011981296,8014319682,180215.5827942353,73
2011981296,8032417737,208452.18538867807,85
2011981296,8032417743,208464.51401575594,86
2011981296,8032417746,208466.67186146678,86
2011981296,8032417740,208453.3977134517,85
2011981296,9568699375,156497.22979393794,59
2011981296,11715824035,142404.47683624417,37
5372968715,258029156,107907.74325293767,136
5372968715,44265234,202012.2797281827,103
5372968715,603240642,201770.30169991593,101
5372968715,49364356,191322.00722637423,113
5372968715,59947552,119393.44934063022,141
5372968715,3390634865,155927.36150842742,91
5372968715,98554769,149371.5597269963,133
5372968715,5693657962,114215.2403857794,157
5372968715,310860950,84577.74126899711,66
5372968715,8014319683,178561.51250194752,154
5372968715,603240427,166409.5995849625,99
5372968715,617967952,57904.35165910217,95
5372968715,7087535778,57924.24858679986,96
5372968715,617968149,75037.68934047667,101
5372968715,634172980,292200.31047775596,175
5372968715,665214512,3003.010907903572,17
5372968715,665214513,3017.6855797661533,17
5372968715,4136824664,348566.7547534676,115
5372968715,7599684152,149641.85298408847,142
5372968715,6537569534,250187.92482423846,154
5372968715,4136824665,348595.0938049784,116
5372968715,3174892783,73357.33865468627,102
5372968715,1239489717,73367.58494609533,103
5372968715,1242694031,252559.8400424166,157
5372968715,4139418521,252525.10031382483,156
5372968715,2155580115,19690.40307166729,46
5372968715,6524681177,2881.1867017261034,17
5372968715,5217538839,319497.0290868591,178
5372968715,7042347620,326957.1953661925,182
5372968715,13743364556,283567.9039522239,188
5372968715,1684534515,302632.1738685169,205
5372968715,11715824040,302626.2825053386,204
5372968715,1809805397,234036.85443452199,109
5372968715,1728838958,247027.58517296752,172
5372968715,7085505934,247007.01408868132,171
5372968715,1732642149,255827.20597009038,105
5372968715,1886079221,209774.6384958621,154
5372968715,1735981103,326937.6054177638,181
5372968715,7042347632,326929.94046032644,180
5372968715,1740742111,236298.77302368692,154
5372968715,1750869639,117059.83181642077,84
5372968715,1783974992,217365.02410832807,184
5372968715,10016226413,217356.81473369867,184
5372968715,1945675344,234058.23903133025,110
5372968715,1797964180,46914.44179472246,58
5372968715,4959610635,243392.030168346,186
5372968715,1985676681,188935.01626295634,97
5372968715,13749558430,209759.05643541837,154
5372968715,4212767857,283558.27635432384,188
5372968715,3527283166,227639.37235405878,119
5372968715,1981147403,149635.3336345615,139
5372968715,2011981296,204132.37819722918,102
5372968715,3794035028,76302.1239762714,106
5372968715,3849049820,19722.76684693474,47
5372968715,2339297860,27068.558639336552,68
5372968715,2339297862,27081.098137823406,69
5372968715,6289622879,148309.00780332522,138
5372968715,3088508709,117097.48592980471,151
5372968715,3088508720,117100.71218893467,151
5372968715,3136385191,73.54458534453818,2
5372968715,3237363036,246760.77966417623,168
5372968715,3237363045,246766.02450318725,170
5372968715,4137095171,246746.5312505648,169
5372968715,3474422106,348579.0200347154,116
5372968715,4136824662,348580.6379850863,115
5372968715,4137349478,188646.70354620984,122
5372968715,6537569535,250209.72106424486,155
5372968715,4963408994,28527.41393668582,76
5372968715,9513937138,92174.34683343628,116
5372968715,4944055508,92158.84359127961,115
5372968715,4944055634,92166.14813812108,116
5372968715,4963408992,28537.779645692823,77
5372968715,6524681176,2869.8484723857723,17
5372968715,9628046175,2835.7972533401844,16
5372968715,7042347623,326913.58017499896,179
5372968715,8014319682,178561.58223587848,154
5372968715,8032417737,205599.93384979432,155
5372968715,8032417743,205612.2624768722,156
5372968715,8032417746,205614.42032258303,156
5372968715,8032417740,205601.14617456796,155
5372968715,9568699375,92166.6734184123,115
5372968715,11715824035,302624.17821510765,202
3794035028,258029156,31607.810654682056,29
3794035028,44265234,177314.03373915592,65
3794035028,603240642,177249.57722850316,64
3794035028,49364356,146973.3948861872,60
3794035028,59947552,187547.25307570532,78
3794035028,3390634865,93608.94090643986,40
3794035028,98554769,203769.39740675033,75
3794035028,5693657962,37915.30778752381,50
3794035028,310860950,85122.48955359733,41
3794035028,8014319683,117129.53359229983,66
3794035028,603240427,144532.96306733185,50
3794035028,617967952,18397.772317169252,11
3794035028,7087535778,18377.87538947156,10
3794035028,617968149,1264.4346357947288,5
3794035028,634172980,237178.98957767393,102
3794035028,665214512,78563.19838739262,109
3794035028,665214513,78491.03133894861,108
3794035028,4136824664,324348.8965057569,117
3794035028,7599684152,88209.8740744409,54
3794035028,6537569534,188755.94591459082,66
3794035028,4136824665,324377.2355572677,118
3794035028,3174892783,11940.80076345828,16
3794035028,1239489717,11948.035162237275,16
3794035028,1242694031,191127.86113276894,69
3794035028,4139418521,191093.1214041772,68
3794035028,2155580115,65575.85925475633,48
3794035028,6524681177,77943.08245028833,105
3794035028,5217538839,264475.7081867771,105
3794035028,7042347620,271935.8744661105,109
3794035028,13743364556,207267.9713539683,81
3794035028,1684534515,226332.24127026144,98
3794035028,11715824040,226326.3499070831,97
3794035028,1809805397,191393.1161208647,89
3794035028,1728838958,192006.2642728855,99
3794035028,7085505934,191985.6931885993,98
3794035028,1732642149,209670.36365321168,90
3794035028,1886079221,154753.3175957801,81
3794035028,1735981103,271916.2845176818,108
3794035028,7042347632,271908.61956024443,107
3794035028,1740742111,174866.79411403928,66
3794035028,1750869639,117604.580101021,59
3794035028,1783974992,141065.09151007247,77
3794035028,10016226413,141056.88213544307,77
3794035028,1945675344,191384.87272892738,89
3794035028,1797964180,47654.25724634065,31
3794035028,4959610635,167092.0975700904,79
3794035028,1985676681,189479.7645475566,72
3794035028,13749558430,154730.28530402796,80
3794035028,4212767857,207258.34375606827,81
3794035028,3527283166,170266.20635388934,65
3794035028,1981147403,88203.35472491388,51
3794035028,2011981296,141813.9575952416,51
3794035028,5372968715,76302.12397627142,106
3794035028,3849049820,65554.12644792971,49
3794035028,2339297860,101276.5198184158,149
3794035028,2339297862,101289.05931690265,150
3794035028,6289622879,86877.0288936776,50
3794035028,3088508709,40797.5533315491,44
3794035028,3088508720,40800.77959067908,44
3794035028,3136385191,76320.76667751382,106
3794035028,3237363036,191739.45876409422,95
3794035028,3237363045,191744.70360310524,97
3794035028,4137095171,191725.21035048278,96
3794035028,3474422106,324361.1617870047,118
3794035028,4136824662,324362.77973737556,117
3794035028,4137349478,135270.3419675267,56
3794035028,6537569535,188777.74215459722,67
3794035028,4963408994,47774.71003958562,30
3794035028,9513937138,30742.367923788643,28
3794035028,4944055508,30726.864681631952,27
3794035028,4944055634,30734.169228473413,28
3794035028,4963408992,47764.34433057861,29
3794035028,6524681176,78008.52853662461,104
3794035028,9628046175,77974.47731757902,103
3794035028,7042347623,271892.25927491696,106
3794035028,8014319682,117129.60332623078,66
3794035028,8032417737,145366.20592067356,78
3794035028,8032417743,145378.53454775142,79
3794035028,8032417746,145380.69239346226,79
3794035028,8032417740,145367.4182454472,78
3794035028,9568699375,30734.694508764656,27
3794035028,11715824035,226324.24561685204,95
3849049820,258029156,97159.74572459595,79
3849049820,44265234,212825.6366237855,103
3849049820,603240642,212583.65859551873,101
3849049820,49364356,202135.36412197704,113
